,Unnamed: 0,sql_id,nl_query,sql,GT_sql,tianyi,record_id_x,tianyi_code,zhengn,record_id_y,zhengn_code
61,61,1046,What is the country of origin of the artist who is female and produced a song in Bangla?,"SELECT artist.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.gender = ""female"" AND song.languages = ""Bangla""","SELECT T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T1.gender  =  ""Female"" AND T2.languages  =  ""bangla""",tianyi,d1bb6bd1-fdee-49ac-a369-f52d9811241c,"D1c, F4, D1a",zhengning,bc6aef75-69b5-4db9-99b0-dd3dd43c0ffb,"D1, F4, D1a"
62,62,1062,What are the average rating and resolution of songs that are in Bangla?,"SELECT AVG(song.rating), AVG(song.resolution) FROM song WHERE song.languages = ""Bangla""","SELECT avg(rating) ,  avg(resolution) FROM song WHERE languages  =  ""bangla""",tianyi,ee8b31d9-550e-4246-89c7-a9d6ed836a9d,,zhengning,6844d711-f967-442d-a1d1-c239dcd9c5af,
63,63,1324,Give me a list of descriptions of the problems that are reported by the staff whose first name is Christop.,"SELECT Problems.problem_description FROM Staff JOIN Problem_Log ON Staff.staff_id = Problem_Log.assigned_to_staff_id JOIN Problems ON Problem_Log.problem_id = Problems.problem_id WHERE Staff.staff_first_name = ""Christop""","SELECT T1.problem_description FROM problems AS T1 JOIN staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE T2.staff_first_name = ""Christop""",tianyi,440674c3-5109-4f34-9140-4aa310a8104c,"CE3, E1, D1a",zhengning,9d144628-3128-4e60-b572-91fb3b1adafc,"E1, D1a"
64,64,391,How many states that have some college students playing in the mid position but not in the goalie position.,"SELECT COUNT(*) FROM Tryout WHERE Tryout.pPos = ""mid"" AND Tryout.pPos != ""goalie""",SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie'),tianyi,7bc3ed59-cfb8-4543-9f09-f4949aa1aa27,"A1d, CE3, E1",zhengning,70172919-94fd-45c3-b549-8952b35b7b07,"CE2, E1, A1d"
65,65,1010,"Give me the times and numbers of all trains that go to Chennai, ordered by time.","SELECT train.train_number, train.time FROM train WHERE train.origin = ""Chennai"" ORDER BY train.time","SELECT TIME ,  train_number FROM train WHERE destination  =  'Chennai' ORDER BY TIME",tianyi,663675c0-b04b-4d11-a2b0-781a8867f518,"CE2, A1d, BF4",zhengning,82da645f-bdfb-4e78-b06c-008c0c758872,"CE2, A1d, BF4"
66,66,762,What are the total amount and average amount paid in claim headers?,"SELECT SUM(Claim_Headers.Amount_Claimed), AVG(Claim_Headers.Amount_Piad) FROM Claim_Headers","SELECT sum(amount_piad) ,  avg(amount_piad) FROM claim_headers",tianyi,37dc530d-1a64-48c3-97d2-60a62deb1662,"BL1, BF4",zhengning,772d07e7-fc79-4423-9f98-91f5a0cf67dc,"BL1, BF4"
67,67,1246,"What are the total number of Domestic Passengers of airports that contain the word ""London"".","SELECT SUM(airport.Total_Passengers) FROM airport WHERE airport.Domestic_Passengers LIKE ""% London %""","SELECT sum(Domestic_Passengers) FROM airport WHERE Airport_Name LIKE ""%London%""",tianyi,d9ed0cb8-1d0c-4820-8ba8-8ef5a4e0d818,D1c,zhengning,6e96f679-4f2b-4528-a020-e0830916c0be,BF4
68,68,1068,What are first and last names of players participating in all star game in 1998?,"SELECT all_star.player_id, all_star.game_id FROM player_college JOIN all_star ON player_college.player_id = all_star.player_id WHERE all_star.year = 1998","SELECT name_first ,  name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id  =  T2.player_id WHERE YEAR  =  1998",tianyi,239c4a51-69ee-4bd2-9ba6-7f359d18dc5a,"BL1, D1c",zhengning,50e2096c-4079-4630-955a-b65f41dea9e7,"BL1, CL1, BF4"
69,69,625,find id of the tv channels that from the countries where have more than two tv channels.,SELECT TV_Channel.Country FROM TV_Channel GROUP BY TV_Channel.Country HAVING COUNT(*) > 2,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,tianyi,1f7788c0-1309-45c6-955d-6afd873f34f4,BL1,zhengning,87c6aa2a-75cc-458c-b549-aa0f6d318aad,"BL1, CL1"
70,70,971,Find the branch name of the bank that has the most number of customers.,SELECT bank.branch_ID FROM bank ORDER BY bank.no_of_customers DESC LIMIT 1,SELECT bname FROM bank ORDER BY no_of_customers DESC LIMIT 1,tianyi,a5ab1b08-74cf-4d99-b10f-af0a42140df3,,zhengning,d7bccd25-0992-444c-a00c-979a1e3f4c5c,
71,71,1057,"What are the names of all genres in alphabetical order, combined with its ratings?","SELECT genre.g_name, genre.rating FROM genre ORDER BY genre.rating","SELECT g_name ,  rating FROM genre ORDER BY g_name",tianyi,bff80c13-318d-4266-8ca9-f21ec1a795e2,"BL1, K3",zhengning,7cc5fa18-417c-4dbd-a4eb-7a24c9f0088d,"BL1, BN1"
72,72,992,What are the names and cities of bank branches that offer loans for business?,"SELECT loan.branch_ID, bank.city FROM bank JOIN loan ON bank.branch_ID = loan.branch_ID","SELECT T1.bname ,  T1.city FROM bank AS T1 JOIN loan AS T2 ON T1.branch_id  =  T2.branch_id WHERE T2.loan_type  =  'Business'",tianyi,4a2acf32-bff2-489c-b1ba-004151a9afa1,"BL1, CL1, K3",zhengning,0d1924e3-1648-431a-9007-f458bfa926ba,"BN1, CL1, F4"
73,73,5,Find the names of all the catalog entries.,SELECT Catalogs.catalog_name FROM Catalogs,SELECT distinct(catalog_entry_name) FROM catalog_contents,tianyi,3e3dd703-4fc8-4562-923a-e412e2b815a8,"A1b, CL1, CM4",zhengning,699a2ce5-2123-46e3-a4a3-3aa440370bff,"CL1, A1b, F4"
74,74,1173,How many people whose age is greater 30 and job is engineer?,"SELECT COUNT(*) FROM Person WHERE Person.age > 30 AND Person.job = ""VALUE""",SELECT count(*) FROM Person WHERE age  >  30 AND job  =  'engineer',tianyi,a752edd4-68c5-4178-b25e-3be5c924b29f,"A1b, D1, BL1, CM4",zhengning,e93ccd37-cf3d-441c-bee2-03557eda941d,"CL1, D1, A1b"
75,75,1174,HOw many engineers are older than 30?,SELECT COUNT(*) FROM Person WHERE Person.age > 30,SELECT count(*) FROM Person WHERE age  >  30 AND job  =  'engineer',tianyi,7bb1f71d-70b2-4e09-942a-f83e6e90d519,"D1, F4",zhengning,c5322e78-a49a-434f-b956-ee9d167e7f7c,"D1, F4"
76,76,821,Find the total checking and saving balance of all accounts sorted by the total balance in ascending order.,"SELECT ""CHECKING"", CHECKING.balance FROM CHECKING ORDER BY CHECKING.balance ASC",SELECT T1.balance + T2.balance FROM checking AS T1 JOIN savings AS T2 ON T1.custid  =  T2.custid ORDER BY T1.balance + T2.balance,tianyi,605dbdd1-42d8-4f43-a8c1-eef41bd4a02c,"BL1, CE2, F4",zhengning,ad01e91d-987d-45c3-a3d1-d251879218dd,"L5, CE2, F4"
77,77,711,"What are the different names, locations, and products of the enzymes that are capable inhibitor interactions?","SELECT enzyme.name, enzyme.Location, enzyme.Product FROM enzyme JOIN medicine_enzyme_interaction ON enzyme.id = medicine_enzyme_interaction.enzyme_id WHERE medicine_enzyme_interaction.interaction_type = ""VALUE""","SELECT DISTINCT T1.name ,  T1.location ,  T1.product FROM enzyme AS T1 JOIN medicine_enzyme_interaction AS T2 ON T2.enzyme_id  =  T1.id WHERE T2.interaction_type  =  'inhibitor'",tianyi,9a4d0c77-29ba-4895-a4fb-b9107cf5d805,"BL1, D1, CE2",zhengning,3c9da33f-1309-4d72-8ab7-16a5fbd6e8c7,"L5, D1, CE2"
78,78,1158,What is the type of the document whose description starts with the word 'Initial'?,"SELECT Documents.document_type_code FROM Document_Types JOIN Documents ON Document_Types.document_type_code = Documents.document_type_code WHERE Document_Types.document_description LIKE ""% Initial %""",SELECT document_type_code FROM Document_Types WHERE document_description LIKE 'Initial%',tianyi,f964a7e6-8b93-4a3e-ae45-d8c56959e76c,"D1c, D1",zhengning,ea1a890c-ca3d-4b3f-9456-2f2610eb39eb,"D1c, D1"
79,79,1157,Which document type is described with the prefix 'Initial'?,"SELECT Document_Types.document_description FROM Document_Types WHERE Document_Types.document_description LIKE ""% Initial %""",SELECT document_type_code FROM Document_Types WHERE document_description LIKE 'Initial%',tianyi,235dbdac-ab63-4017-8d1f-10a1b8d87b8d,BL1,zhengning,f3b6e376-45e6-48ca-9205-105ac2b7fdfe,BL1
80,80,1004,Which staff have contacted which engineers? List the staff name and the engineer first name and last name.,"SELECT Staff.staff_name, Maintenance_Engineers.last_name FROM Staff JOIN Engineer_Visits ON Staff.staff_id = Engineer_Visits.contact_staff_id JOIN Maintenance_Engineers ON Engineer_Visits.engineer_id = Maintenance_Engineers.engineer_id","SELECT T1.staff_name ,  T3.first_name ,  T3.last_name FROM Staff AS T1 JOIN Engineer_Visits AS T2 ON T1.staff_id  =  T2.contact_staff_id JOIN Maintenance_Engineers AS T3 ON T2.engineer_id  =  T3.engineer_id",tianyi,d735fbac-9be4-4945-a564-e50074918532,"D1c, BL1, BL3",zhengning,4e8e3284-1b44-45b5-8e43-1a6424fa2e42,"D1c, BL1, BL3"
81,81,1145,"Find the titles and studios of the films that are produced by some film studios that contained the word ""Universal"".","SELECT film.Title, film.Studio FROM film WHERE film.Studio LIKE ""% Universal %""","SELECT title ,  Studio FROM film WHERE Studio LIKE ""%Universal%""",tianyi,effd7f30-bcde-4635-8486-d5a5d9f3922c,"D1c, BL3",zhengning,28368e49-2ac9-4cac-b9a9-dfd7f1b921b6,"D1, BL3"
82,82,866,List roles that have more than one employee. List the role description and number of employees.,"SELECT Roles.role_description, COUNT(*) FROM Employees JOIN Roles ON Employees.role_code = Roles.role_code GROUP BY Employees.role_code HAVING COUNT(*) > 1","SELECT Roles.role_description , count(Employees.employee_id) FROM ROLES JOIN Employees ON Employees.role_code = Roles.role_code GROUP BY Employees.role_code HAVING count(Employees.employee_id)  >  1;",tianyi,e18844cb-9aca-4b27-afe4-a03da3eb7574,"D1c, BL1",zhengning,95a84f13-75f8-42db-b29d-618836ae7d18,"BL1, D1"
83,83,304,List the description of the outcomes for all projects.,SELECT Research_Outcomes.outcome_description FROM Research_Outcomes,SELECT T1.outcome_description FROM Research_outcomes AS T1 JOIN Project_outcomes AS T2 ON T1.outcome_code  =  T2.outcome_code,tianyi,b9e4b172-33b7-4785-9bcb-6605e1e8116d,"BL1, E1",zhengning,b6d84ab8-0262-4563-8817-fdae96442276,"BL1, CE2"
84,84,240,What are the id of all the files in mp3 format?,"SELECT files.file_size FROM files WHERE files.formats = ""mp3""","SELECT f_id FROM files WHERE formats  =  ""mp3""",tianyi,acc87365-e368-48b0-93a7-1928657da300,"BL1, E1",zhengning,b366aaf7-ea47-4e67-b128-4d80ef609460,"BL1, CE2"
85,85,279,"What is the description of the club named ""Tennis Club""?","SELECT Club.ClubDesc FROM Club WHERE Club.ClubName = ""Tennis club""","SELECT clubdesc FROM club WHERE clubname  =  ""Tennis Club""",tianyi,8dfa9fb4-3552-48ed-ae87-1fc301430e8d,"BL1, D1a",zhengning,72bf94de-5149-4e7a-8932-69ae2874a880,"BL1, D1a"
86,86,1234,Find the first name and last name of the instructor of course that has course name,"SELECT DISTINCT Faculty.Fname, Faculty.Lname FROM Faculty JOIN Course ON Faculty.FacID = Course.Instructor","SELECT T2.Fname ,  T2.Lname FROM COURSE AS T1 JOIN FACULTY AS T2 ON T1.Instructor  =  T2.FacID WHERE T1.CName  =  ""COMPUTER LITERACY""",tianyi,28068a56-cd91-4259-9c49-ffe95d3a062f,"A2a, F4, D1a",zhengning,e2fb0dde-9b0c-4a2a-9f49-ae8f5a3a42e2,"F4, D1a"
87,87,631,What are the distinct ages of the heads who are acting?,SELECT DISTINCT head.age FROM head,SELECT DISTINCT T1.age FROM management AS T2 JOIN head AS T1 ON T1.head_id  =  T2.head_id WHERE T2.temporary_acting  =  'Yes',tianyi,a280ca7e-e907-4aa5-86f9-33232c945ba2,"CE2, A2a",zhengning,1c86ba4d-4382-4b8e-b350-734d0bdb70ef,CE2
88,88,643,Give me the average and minimum price (in Euro) of the products.,"SELECT AVG(Catalog_Contents.price_in_euros), MIN(Catalog_Contents.price_in_dollars) FROM Catalog_Contents","SELECT avg(price_in_euros) ,  min(price_in_euros) FROM catalog_contents",tianyi,ef8108ae-59cd-4859-9dfe-2c7f37143c27,"BL1, F4, CE2",zhengning,09197bf0-babc-40f7-91e5-37d99a45e2a0,"CE2, F4, BL3"
89,89,1334,What are names for top three branches with most number of membership?,SELECT branch.Name FROM branch JOIN membership_register_branch ON branch.Branch_ID = membership_register_branch.Branch_ID ORDER BY branch.membership_amount DESC LIMIT 3,SELECT name FROM branch ORDER BY membership_amount DESC LIMIT 3,tianyi,12a9903d-fddf-4950-b2f0-91ab0805d3ba,"BL1, CE2",zhengning,5671641f-1535-4137-8e38-d35624aa54f4,"E1, BL3"
90,90,1231,"What are the first names for all faculty professors, ordered by first name?","SELECT Faculty.Fname FROM Faculty WHERE Faculty.Rank = ""VALUE"" ORDER BY Faculty.Fname","SELECT Fname FROM FACULTY WHERE Rank  =  ""Professor"" ORDER BY Fname",tianyi,06c90489-26a1-4622-bf58-596064016e5f,"D1, CE2",zhengning,c9b526ce-4466-4b22-973f-c08822d57d4e,"D1, E1"
91,91,1283,What are the names of all students who tried out in alphabetical order?,SELECT Tryout.cName FROM Tryout ORDER BY Tryout.cName,SELECT T1.pName FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID ORDER BY T1.pName,tianyi,f818807b-f1d9-4b3d-9c2d-b8504f66a467,"BL1, K3, D1, CE2",zhengning,609f82bc-3ef6-4b43-9963-c561a786b93b,"CE2, CL1, D1"
92,92,834,Count the number of budgets in year 2001 or before whose budgeted amount is greater than 3000,SELECT SUM(budget.Budgeted) FROM budget WHERE budget.Year < 3000 OR budget.Budgeted < 3000,SELECT count(*) FROM budget WHERE budgeted  >  3000 AND YEAR  <=  2001,tianyi,1a420116-9b38-4e70-bf18-bb2b3f532cb9,"BL1, K3, F1, D1, CE2",zhengning,e299349c-5e91-48b2-b625-568016413d67,"F4, CL1, CE2, F2"
93,93,648,"Find the names of all the products whose stock number starts with ""2"".","SELECT Catalog_Contents.product_stock_number FROM Catalog_Contents WHERE Catalog_Contents.product_stock_number LIKE ""2 %""","SELECT catalog_entry_name FROM catalog_contents WHERE product_stock_number LIKE ""2%""",tianyi,d237b44f-5b04-499f-b372-0521282bb5b4,"BL1, D1c, D1, F1",zhengning,27057ea7-58e7-41e5-8106-3e1786299e60,"D1, F2, F4"
94,94,858,What is the joined year of the pilot of the highest rank?,SELECT pilot.Join_Year FROM pilot ORDER BY pilot.Rank DESC LIMIT 1,SELECT Join_Year FROM pilot ORDER BY Rank ASC LIMIT 1,tianyi,fcf4d27a-1623-4f60-9ca1-30c8b6086473,"D1c, BL1, K2",zhengning,4bdef28a-dfc4-4723-be9f-bd74934ed172,"D1, L4, K2"
95,95,1156,When did the first staff member start working?,SELECT Project_Staff.date_from FROM Project_Staff ORDER BY Project_Staff.date_to ASC LIMIT 1,SELECT date_from FROM Project_Staff ORDER BY date_from ASC LIMIT 1,tianyi,7acffc37-6aa8-460e-8eb9-6621049c5a53,"K3, K2",zhengning,aa3748df-58f5-4e50-9c01-a2c79aecb336,K2
96,96,557,Find the name of airports whose altitude is between -50 and 50.,SELECT airports.name FROM airports WHERE airports.elevation BETWEEN 50 AND 50,SELECT name FROM airports WHERE elevation BETWEEN -50 AND 50,tianyi,52aee554-2855-4d29-8e27-402db0e8687c,"D1, K3",zhengning,21a6e274-f12f-4785-951c-b686b2306e80,D1
97,97,1042,How many songs have 4 minute duration?,SELECT COUNT(*) FROM song WHERE song.releasedate = 4,"SELECT count(*) FROM files WHERE duration LIKE ""4:%""",tianyi,a2900f8f-312e-4f8f-a525-a92dacd49c05,CL1,zhengning,792d45fd-7d01-4498-877e-81320e1ed408,"CL1, D1c, D1"
98,98,1348,"list the card number of all members whose hometown address includes word ""Kentucky"".","SELECT member.Card_Number FROM member WHERE member.Hometown LIKE ""% Kentucky %""","SELECT card_number FROM member WHERE Hometown LIKE ""%Kentucky%""",tianyi,5dde2bc1-0cf7-42af-8630-96b272bcea9f,"CL1, D1c, D1",zhengning,8c4a0890-4160-40a7-9d35-b8e6ed4e7ebb,"CL1, D1, D1c"
99,99,561,How many cities are there that have more than 3 airports?,SELECT COUNT(*) FROM airports GROUP BY airports.city HAVING COUNT(*) > 3,SELECT count(*) FROM (SELECT city FROM airports GROUP BY city HAVING count(*)  >  3),tianyi,c5b8e1b1-9ba0-403f-9e65-a05f4ce665ee,"D1c, Q1",zhengning,37993008-89c0-4c79-ae66-2f8544f52b64,"BL1, D1"
100,100,6,What are all the catalog entry names?,SELECT Catalogs.catalog_name FROM Catalogs,SELECT distinct(catalog_entry_name) FROM catalog_contents,tianyi,6786916c-caf9-4a03-a5cf-785006500eea,"A1b, BL1, CL1",zhengning,d5f8227f-13bf-49a2-b33d-31004f476b93,"A1b, CL1, BL1"
101,101,1055,How many songs were released for each format?,"SELECT files.formats, COUNT(*) FROM files JOIN song ON files.f_id = song.genre_is GROUP BY files.formats","SELECT count(*) ,  formats FROM files GROUP BY formats",tianyi,74b46651-41bc-4217-9bc9-ee96b6f75a90,"BL1, E1, CL1, A1b",zhengning,74ff9dd8-e5b4-4d81-97ce-54daf444de24,"A1b, CL1, E1"
102,102,1038,List the name and country of origin for all singers who have produced songs with rating above 9.,"SELECT song.song_name, song.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.rating > 9","SELECT DISTINCT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.rating  >  9",tianyi,7ae2cc4e-d242-499e-ad86-6440d470e593,"A1b, BL1, E1",zhengning,01ece386-990e-4e11-a5c4-d3a79c7ebfd8,"A1b, E1"
103,103,841,"Show the names and locations of institutions that are founded after 1990 and have the type ""Private"".","SELECT Institution.Institution, Institution.Location FROM Institution WHERE Institution.Type = ""Private"" AND Institution.Location > 1990","SELECT institution ,  LOCATION FROM institution WHERE founded  >  1990 AND TYPE  =  'Private'",tianyi,06615637-ff95-4d64-bfcc-a7202f30bdd3,"A1b, BL1, BF4",zhengning,30201c59-f723-4be0-a51c-059cd4d677b8,"A1b, BF4"
104,104,1163,What is the last date of the staff leaving the projects?,SELECT MAX(Project_Staff.date_from) FROM Project_Staff,SELECT date_to FROM Project_Staff ORDER BY date_to DESC LIMIT 1,tianyi,723f39d1-dc79-4808-8e89-97243004336c,"L4, KA1b, BF4",zhengning,33f588db-1522-49b9-8330-db254ef3cc9e,"L4, KA1b, BF4"
105,105,953,Show the names of counties that have at least two delegates.,SELECT county.County_name FROM county GROUP BY county.County_name HAVING COUNT(*) >= 2,SELECT T1.County_name FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District GROUP BY T1.County_id HAVING COUNT(*)  >=  2,tianyi,a7693572-5aa8-420d-9fff-750edbaa04a3,"KA1b, L4, CE2",zhengning,854db0f6-b2ce-4072-887a-f90560f1817a,"CE2, L4, KA1b"
106,106,1179,What is average age of male for different job title?,"SELECT AVG(Person.age), Person.gender FROM Person GROUP BY Person.gender","SELECT avg(age) ,  job FROM Person WHERE gender  =  'male' GROUP BY job",tianyi,a1acea52-5f2d-43bf-b738-56a3c8a316cc,"BL1, F4, CE2",zhengning,8db8a346-b1a4-4cac-8210-acbe065b0fdb,"CE2, BL1, F4"
107,107,1221,"What are the first names for students who have an ""a"" in their first name?","SELECT Student.Fname FROM Student WHERE Student.Fname LIKE ""% a %""",SELECT DISTINCT Fname FROM STUDENT WHERE Fname LIKE '%a%',tianyi,1987dd5d-2df9-46d6-940c-6796602aba54,"BL1, F4, BN1, D1c",zhengning,a847a335-cdc6-49f7-be41-7973d76cca8a,"A1b, BL1, F4"
108,108,1182,How old is the youngest person for each job?,"SELECT SUM(Person.age), Person.job FROM Person GROUP BY Person.job","SELECT min(age) ,  job FROM Person GROUP BY job",tianyi,7ab59424-bd3d-4049-b6a9-80936021830f,"D1c, L4",zhengning,3ed71d35-deee-46e7-9e43-890c2e3cd9be,"A1b, L4"
109,109,296,What is the complete description of the job of a researcher?,"SELECT SUM(Staff_Roles.role_description) FROM Staff_Roles WHERE Staff_Roles.role_code = ""researcher""",SELECT role_description FROM Staff_Roles WHERE role_code  =  'researcher',tianyi,6641913e-189f-47ff-be57-ca599a93ab49,,zhengning,da155ca2-12b6-4585-b5ee-1c11dfd4995a,
