,Unnamed: 0,sql_id,nl_query,sql,GT_sql,tianyi_code,zhengn_code
86,86,1234,Find the first name and last name of the instructor of course that has course name,"SELECT DISTINCT Faculty.Fname, Faculty.Lname FROM Faculty JOIN Course ON Faculty.FacID = Course.Instructor","SELECT T2.Fname ,  T2.Lname FROM COURSE AS T1 JOIN FACULTY AS T2 ON T1.Instructor  =  T2.FacID WHERE T1.CName  =  ""COMPUTER LITERACY""","A2a, F4, D1a","F4, D1a"
87,87,631,What are the distinct ages of the heads who are acting?,SELECT DISTINCT head.age FROM head,SELECT DISTINCT T1.age FROM management AS T2 JOIN head AS T1 ON T1.head_id  =  T2.head_id WHERE T2.temporary_acting  =  'Yes',"CE2, A2a",CE2
88,88,643,Give me the average and minimum price (in Euro) of the products.,"SELECT AVG(Catalog_Contents.price_in_euros), MIN(Catalog_Contents.price_in_dollars) FROM Catalog_Contents","SELECT avg(price_in_euros) ,  min(price_in_euros) FROM catalog_contents","BL1, F4, CE2","CE2, F4, BL3"
89,89,1334,What are names for top three branches with most number of membership?,SELECT branch.Name FROM branch JOIN membership_register_branch ON branch.Branch_ID = membership_register_branch.Branch_ID ORDER BY branch.membership_amount DESC LIMIT 3,SELECT name FROM branch ORDER BY membership_amount DESC LIMIT 3,"BL1, CE2","E1, BL3"
90,90,1231,"What are the first names for all faculty professors, ordered by first name?","SELECT Faculty.Fname FROM Faculty WHERE Faculty.Rank = ""VALUE"" ORDER BY Faculty.Fname","SELECT Fname FROM FACULTY WHERE Rank  =  ""Professor"" ORDER BY Fname","D1, CE2","D1, E1"
91,91,1283,What are the names of all students who tried out in alphabetical order?,SELECT Tryout.cName FROM Tryout ORDER BY Tryout.cName,SELECT T1.pName FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID ORDER BY T1.pName,"BL1, K3, D1, CE2","CE2, CL1, D1"
92,92,834,Count the number of budgets in year 2001 or before whose budgeted amount is greater than 3000,SELECT SUM(budget.Budgeted) FROM budget WHERE budget.Year < 3000 OR budget.Budgeted < 3000,SELECT count(*) FROM budget WHERE budgeted  >  3000 AND YEAR  <=  2001,"BL1, K3, F1, D1, CE2","F4, CL1, CE2, F2"
93,93,648,"Find the names of all the products whose stock number starts with ""2"".","SELECT Catalog_Contents.product_stock_number FROM Catalog_Contents WHERE Catalog_Contents.product_stock_number LIKE ""2 %""","SELECT catalog_entry_name FROM catalog_contents WHERE product_stock_number LIKE ""2%""","BL1, D1c, D1, F1","D1, F2, F4"
94,94,858,What is the joined year of the pilot of the highest rank?,SELECT pilot.Join_Year FROM pilot ORDER BY pilot.Rank DESC LIMIT 1,SELECT Join_Year FROM pilot ORDER BY Rank ASC LIMIT 1,"D1c, BL1, K2","D1, L4, K2"
95,95,1156,When did the first staff member start working?,SELECT Project_Staff.date_from FROM Project_Staff ORDER BY Project_Staff.date_to ASC LIMIT 1,SELECT date_from FROM Project_Staff ORDER BY date_from ASC LIMIT 1,"K3, K2",K2
96,96,557,Find the name of airports whose altitude is between -50 and 50.,SELECT airports.name FROM airports WHERE airports.elevation BETWEEN 50 AND 50,SELECT name FROM airports WHERE elevation BETWEEN -50 AND 50,"D1, K3",D1
97,97,1042,How many songs have 4 minute duration?,SELECT COUNT(*) FROM song WHERE song.releasedate = 4,"SELECT count(*) FROM files WHERE duration LIKE ""4:%""",CL1,"CL1, D1c, D1"
98,98,1348,"list the card number of all members whose hometown address includes word ""Kentucky"".","SELECT member.Card_Number FROM member WHERE member.Hometown LIKE ""% Kentucky %""","SELECT card_number FROM member WHERE Hometown LIKE ""%Kentucky%""","CL1, D1c, D1","CL1, D1, D1c"
99,99,561,How many cities are there that have more than 3 airports?,SELECT COUNT(*) FROM airports GROUP BY airports.city HAVING COUNT(*) > 3,SELECT count(*) FROM (SELECT city FROM airports GROUP BY city HAVING count(*)  >  3),"D1c, Q1","BL1, D1c, Q1"
100,100,6,What are all the catalog entry names?,SELECT Catalogs.catalog_name FROM Catalogs,SELECT distinct(catalog_entry_name) FROM catalog_contents,"A1b, CL1","A1b, CL1, BL1"
101,101,1055,How many songs were released for each format?,"SELECT files.formats, COUNT(*) FROM files JOIN song ON files.f_id = song.genre_is GROUP BY files.formats","SELECT count(*) ,  formats FROM files GROUP BY formats","BL1, E1, CL1, A1b","A1b, CL1, E1"
102,102,1038,List the name and country of origin for all singers who have produced songs with rating above 9.,"SELECT song.song_name, song.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.rating > 9","SELECT DISTINCT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.rating  >  9","A1b, BL1, E1","A1b, E1"
103,103,841,"Show the names and locations of institutions that are founded after 1990 and have the type ""Private"".","SELECT Institution.Institution, Institution.Location FROM Institution WHERE Institution.Type = ""Private"" AND Institution.Location > 1990","SELECT institution ,  LOCATION FROM institution WHERE founded  >  1990 AND TYPE  =  'Private'","A1b, BL1, BF4","A1b, BF4"
104,104,1163,What is the last date of the staff leaving the projects?,SELECT MAX(Project_Staff.date_from) FROM Project_Staff,SELECT date_to FROM Project_Staff ORDER BY date_to DESC LIMIT 1,"L4, KA1b, BF4","L4, KA1b, BF4"
105,105,953,Show the names of counties that have at least two delegates.,SELECT county.County_name FROM county GROUP BY county.County_name HAVING COUNT(*) >= 2,SELECT T1.County_name FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District GROUP BY T1.County_id HAVING COUNT(*)  >=  2,"KA1b, L4, CE2","CE2, L4, KA1b"
106,106,1179,What is average age of male for different job title?,"SELECT AVG(Person.age), Person.gender FROM Person GROUP BY Person.gender","SELECT avg(age) ,  job FROM Person WHERE gender  =  'male' GROUP BY job","BL1, F4, CE2","CE2, BL1, F4"
107,107,1221,"What are the first names for students who have an ""a"" in their first name?","SELECT Student.Fname FROM Student WHERE Student.Fname LIKE ""% a %""",SELECT DISTINCT Fname FROM STUDENT WHERE Fname LIKE '%a%',"BL1, F4, BN1, D1c","A1b, BL1, F4"
108,108,1182,How old is the youngest person for each job?,"SELECT SUM(Person.age), Person.job FROM Person GROUP BY Person.job","SELECT min(age) ,  job FROM Person GROUP BY job","D1c, L4","A1b, L4"
109,109,296,What is the complete description of the job of a researcher?,"SELECT SUM(Staff_Roles.role_description) FROM Staff_Roles WHERE Staff_Roles.role_code = ""researcher""",SELECT role_description FROM Staff_Roles WHERE role_code  =  'researcher',,
110,110,823,"Find the name, checking balance and saving balance of all accounts in the bank.","SELECT ACCOUNTS.name, SAVINGS.balance FROM ACCOUNTS JOIN SAVINGS ON ACCOUNTS.custid = SAVINGS.balance","SELECT T2.balance ,  T3.balance ,  T1.name FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid","L4, BE5, BL3","CE2, L4, BL3"
111,111,653,Which catalog contents have length below 3 or above 5? Find the catalog entry names.,SELECT Catalog_Contents.catalog_entry_name FROM Catalog_Contents WHERE Catalog_Contents.length < 3 OR Catalog_Contents.length < 5,SELECT catalog_entry_name FROM catalog_contents WHERE LENGTH  <  3 OR width  >  5,"BE5, F1, BF4, BL3","CE2, BF4, BL3"
112,112,423,What are the names of the all-female dorms?,"SELECT Dorm.dorm_name FROM Dorm WHERE Dorm.gender = ""VALUE""",SELECT dorm_name FROM dorm WHERE gender  =  'F',"D1, BF4","D1, BF4"
113,113,622,"When did the episode ""A Love of a Lifetime"" air?","SELECT TV_series.Air_Date FROM TV_series WHERE TV_series.Episode = ""A Love of A Lifetime""","SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";","D1, D1a","D1, D1a"
114,114,822,"What is the sum of checking and savings balances for all customers, ordered by the total balance?","SELECT CHECKING.custid, SUM(CHECKING.balance) FROM CHECKING JOIN SAVINGS ON CHECKING.custid = SAVINGS.custid GROUP BY CHECKING.custid ORDER BY SUM(CHECKING.balance)",SELECT T1.balance + T2.balance FROM checking AS T1 JOIN savings AS T2 ON T1.custid  =  T2.custid ORDER BY T1.balance + T2.balance,"BL1, L4, D1a","L4, D1a"
115,115,1060,Find the names of songs whose genre is modern or language is English.,"SELECT song.song_name FROM genre JOIN song ON genre.g_name = song.f_id WHERE song.languages = ""English"" OR song.languages = ""modern""","SELECT song_name FROM song WHERE genre_is  =  ""modern"" OR languages  =  ""english""","BL1, L4, BF4","L4, D1a"
116,116,231,List the types of competition that have at most five competitions of that type.,SELECT competition.Competition_type FROM competition GROUP BY competition.Competition_type HAVING COUNT(*) <= 10,SELECT Competition_type FROM competition GROUP BY Competition_type HAVING COUNT(*)  <=  5,"D1, BF4","D1, D1a"
117,117,1039,What are the different names and countries of origins for all artists whose song ratings are above 9?,"SELECT DISTINCT song.artist_name, song.country FROM artist JOIN song ON artist.artist_name = song.f_id WHERE song.rating > 9","SELECT DISTINCT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.rating  >  9","D1, BE5","D1, CL1"
118,118,916,"For each sex, what is the name and sex of the candidate with the oppose rate for their sex?","SELECT people.Name, people.Sex, MAX(candidate.Oppose_rate) FROM candidate JOIN people ON candidate.People_ID = people.People_ID GROUP BY people.Sex","SELECT t1.name ,  t1.sex ,  min(oppose_rate) FROM people AS t1 JOIN candidate AS t2 ON t1.people_id  =  t2.people_id GROUP BY t1.sex",BE5,"L4, CL1"
119,119,1107,What are the three most costly procedures?,SELECT Procedures.Name FROM Procedures ORDER BY Procedures.Cost DESC LIMIT 3,SELECT name FROM procedures ORDER BY cost LIMIT 3,K2,"L4, K2"
120,120,893,"What are the names of entrepreneurs and their corresponding investors, ordered descending by the amount of money requested?",SELECT entrepreneur.Investor FROM entrepreneur ORDER BY entrepreneur.Money_Requested DESC,"SELECT T2.Name ,  T1.Company FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Money_Requested","BL1, CE2","BL1, K2, CE2"
121,121,1403,How many games are played for all football games by students on scholarship?,"SELECT COUNT(*) FROM SportsInfo WHERE SportsInfo.SportName = ""football""","SELECT sum(gamesplayed) FROM Sportsinfo WHERE sportname  =  ""Football"" AND onscholarship  =  'Y'","BL1, F4, D1a, L4, CE2, K2","BL1, F4, D1a, L4, CE2"
122,122,1293,What college has a student who successfully made the team in the role of a goalie?,"SELECT Tryout.cName FROM College JOIN Tryout ON College.cName = Tryout.cName WHERE Tryout.pPos = ""goalie""",SELECT cName FROM  tryout WHERE decision  =  'yes' AND pPos  =  'goalie',"E1, D1a, L4","L4, E1, D1a"
123,123,907,which poll source does the highest oppose rate come from?,SELECT MAX(candidate.Poll_Source) FROM candidate ORDER BY candidate.Oppose_rate DESC LIMIT 1,SELECT poll_source FROM candidate ORDER BY oppose_rate DESC LIMIT 1,"E1, L4, F4","E1, L4, F4"
124,124,1014,"Find the number of trains for each station, as well as the station network name and services.","SELECT station.network_name, COUNT(*) FROM station JOIN route ON station.id = route.station_id GROUP BY route.station_id","SELECT count(*) ,  t1.network_name ,  t1.services FROM station AS t1 JOIN route AS t2 ON t1.id  =  t2.station_id GROUP BY t2.station_id","L4, BL3","L4, BL3"
125,125,742,What is the maximum and minimum height of all players?,"SELECT MAX(Player.height), MIN(Player.height) FROM Player","SELECT max(weight) ,  min(weight) FROM Player","BL1, BL3","BL1, BL3"
126,126,718,List all public schools and their locations.,"SELECT university.School, university.Location FROM university","SELECT school ,  LOCATION FROM university WHERE affiliation  =  'Public'","BL1, F4","BL1, F4"
127,127,224,What is the total number of clubs that have less than 10 medals in total?,SELECT SUM(club_rank.Total) FROM club_rank GROUP BY club_rank.Club_ID HAVING AVG(club_rank.Total) < 10,SELECT count(*) FROM club_rank WHERE Total  <  10,"N3, L4, O2","L4, F4, O2"
128,128,389,How many schools have some students playing in goalie and mid positions.,"SELECT COUNT(DISTINCT Tryout.pPos) FROM Tryout WHERE Tryout.pPos = ""goalie"" OR Tryout.pPos = ""mid""",SELECT COUNT(*) FROM (SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid'),"N3, A1g, F4, L4, O2, F2, A2a","BL1, L4, F2, A1g"
129,129,966,"What are the states, account types, and credit scores for customers who have 0 loans?","SELECT customer.state, customer.acc_type, customer.credit_score FROM customer JOIN loan ON customer.cust_ID = loan.cust_ID WHERE customer.credit_score = 0","SELECT state ,  acc_type ,  credit_score FROM customer WHERE no_of_loans  =  0","E1, A1g, BF4, F2, A2a","BL1, E1, A1g, BF4, F2"
130,130,560,In how many cities are there airports in the country of Greenland?,"SELECT COUNT(*) FROM airports WHERE airports.country = ""Greenland""",SELECT count(DISTINCT city) FROM airports WHERE country  =  'Greenland',"A1b, E1, BF4","BL1, E1, BF4"
131,131,639,What are the name and publication date of the catalogs with catalog level number above 5?,"SELECT Catalogs.catalog_name, Catalogs.date_of_publication FROM Catalogs JOIN Catalog_Structure ON Catalogs.catalog_id = Catalog_Structure.catalog_id WHERE Catalog_Structure.catalog_level_name > 5","SELECT t1.catalog_name ,  t1.date_of_publication FROM catalogs AS t1 JOIN catalog_structure AS t2 ON t1.catalog_id  =  t2.catalog_id WHERE catalog_level_number  >  5","A1b, BF4",
132,132,733,What are the schools that were either founded before 1850 or are public?,SELECT university.School FROM university WHERE university.Founded < 1850 OR university.Founded = 1850,SELECT school FROM university WHERE founded  >  1850 OR affiliation  =  'Public',"D1, F1","BL1, D1, F1"
133,133,543,When are the birthdays of customer who are classified as 'Good Customer' status?,"SELECT Customers.date_of_birth FROM Customers WHERE Customers.customer_status_code = ""Good customer""",SELECT date_of_birth FROM Customers WHERE customer_status_code  =  'Good Customer',"F1, D1a, D1, BF4","D1, F1, D1a"
134,134,216,What is the total number of clubs?,SELECT SUM(club_rank.Total) FROM club JOIN club_rank ON club.Club_ID = club_rank.Club_ID,SELECT count(*) FROM club,"E1, D1a, L4, CL1","E1, L4, D1a"
135,135,954,Which counties have two or more delegates? Give me the county names.,SELECT county.County_name FROM county GROUP BY county.County_name HAVING COUNT(*) >= 2,SELECT T1.County_name FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District GROUP BY T1.County_id HAVING COUNT(*)  >=  2,"E1, BN1, L4, CL1, CE2","CE2, BN1, E1, L4"
136,136,770,"What are the ids, date opened, name, and other details for all accounts?","SELECT Accounts.account_id, Accounts.date_account_opened, Accounts.other_account_details FROM Accounts","SELECT account_id ,  date_account_opened ,  account_name ,  other_account_details FROM Accounts","CE2, BN1, BL3","CE2, BN1, BL3"
137,137,458,What is the type of video game Call of Destiny.,"SELECT Video_Games.GType FROM Video_Games WHERE Video_Games.GName = ""Destiny""","SELECT gtype FROM Video_games WHERE gname  =  ""Call of Destiny""","D1c, BL3","D1, BL3"
138,138,1224,Find the rooms of faculties with rank professor who live in building NEB.,"SELECT DISTINCT Faculty.Room FROM Faculty WHERE Faculty.Rank = ""VALUE"" AND Faculty.Building = ""NEB""","SELECT Room FROM FACULTY WHERE Rank  =  ""Professor"" AND Building  =  ""NEB""","D1c, D1, A2a",A2a
139,139,800,"What are the invoice dates, order ids, and order details for all invoices?","SELECT Invoices.invoice_date, Invoices.order_id FROM Invoices","SELECT T1.invoice_date ,  T1.order_id ,  T2.order_details FROM Invoices AS T1 JOIN Orders AS T2 ON T1.order_id  =  T2.order_id","CE2, A2a, D1, BL3","BL3, D1, A2a"
140,140,298,How many patents outcomes were listed for all the projects?,SELECT COUNT(*) FROM Project_Outcomes,SELECT count(*) FROM Project_outcomes WHERE outcome_code  =  'Patent',"CE2, F4, BL3","F4, BL3"
141,141,333,"What is the number of departments in Division ""AS""?",SELECT COUNT(DISTINCT Department.DName) FROM Department WHERE Department.Division = as,"SELECT count(*) FROM DEPARTMENT WHERE Division  =  ""AS""","D1c, A2a, F4","BL1, A2a, F4, D1a"
142,142,1346,What is the total number of purchases for members with level 6?,SELECT SUM(purchase.Total_pounds) FROM purchase JOIN member ON purchase.Member_ID = member.Member_ID WHERE member.Level = 6,SELECT count(*) FROM purchase AS T1 JOIN member AS T2 ON T1.member_id  =  T2.member_id WHERE T2.level  =  6,"D1c, L4, A2a","BL1, L4, A2a, D1a"
