,sql_id,username_x,record_id_x,error_classification_x,username_y,record_id_y,error_classification_y
370,370,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
371,371,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
372,372,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
373,373,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
374,374,tianyi,record_id_x,"BL3, BK1",zhengn,record_id_y,BL3
375,375,tianyi,record_id_x,BL3,zhengn,record_id_y,"BL3, KA1b"
376,376,tianyi,record_id_x,"A1b, N3, E1",zhengn,record_id_y,"F4, E1, A1b"
377,377,tianyi,record_id_x,"BK1, E1",zhengn,record_id_y,"BK1, E1"
378,378,tianyi,record_id_x,"F4, E1, A1b",zhengn,record_id_y,"F3, A1b, E1"
379,379,tianyi,record_id_x,"CE2, A1b",zhengn,record_id_y,"A1b, E1"
380,380,tianyi,record_id_x,"BL3, E1, D1c, P1",zhengn,record_id_y,"E1, BL1, P1"
381,381,tianyi,record_id_x,"BF4, P1",zhengn,record_id_y,"CL1, BF4, P1"
382,382,tianyi,record_id_x,D1c,zhengn,record_id_y,D1c
383,383,tianyi,record_id_x,"BL3, D1c",zhengn,record_id_y,"D1c, BL1"
384,384,tianyi,record_id_x,"D1a, BF4",zhengn,record_id_y,"D1a, BF4"
385,385,tianyi,record_id_x,"D1a, D1",zhengn,record_id_y,D1
386,386,tianyi,record_id_x,D1,zhengn,record_id_y,D1
387,387,tianyi,record_id_x,D1,zhengn,record_id_y,D1
388,388,tianyi,record_id_x,F3,zhengn,record_id_y,F3
389,389,tianyi,record_id_x,BL3,zhengn,record_id_y,BL1
390,390,tianyi,record_id_x,"BN1, E1",zhengn,record_id_y,"BN1, E1"
391,391,tianyi,record_id_x,"BK1, E1",zhengn,record_id_y,"BK1, E1"
392,392,tianyi,record_id_x,"BK1, E1",zhengn,record_id_y,"BK1, E1"
393,393,tianyi,record_id_x,"F4, D1c",zhengn,record_id_y,F4
394,394,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
395,395,tianyi,record_id_x,"D1a, D1",zhengn,record_id_y,D1a
396,396,tianyi,record_id_x,"D1a, BF4",zhengn,record_id_y,"D1a, BF4"
397,397,tianyi,record_id_x,BF4,zhengn,record_id_y,BF4
