SQL,hyp_correct,NL_query,index,GT,DB,tables
SELECT procedures.name FROM trained_in JOIN physician ON trained_in.treatment = physician.employeeid JOIN trained_in ON physician.employeeid = trained_in.physician WHERE physician.name = 'John Wen' OR procedures.cost > 1000,False,What are the procedures that cost more than 1000 or are specialized in by physician John Wen?,2074,"SELECT name FROM procedures WHERE cost  >  1000 UNION SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen""",hospital_1,"['physician', 'trained_in', 'procedures']"
SELECT procedures.name FROM procedures JOIN trained_in ON procedures.code = trained_in.treatment JOIN physician ON physician.employeeid = trained_in.physician WHERE physician.name = 'John Wen' AND procedures.cost > 1000,False,Find the names of all procedures which cost more than 1000 but which physician John Wen was not trained in?,2075,"SELECT name FROM procedures WHERE cost  >  1000 EXCEPT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen""",hospital_1,"['trained_in', 'procedures', 'physician']"
SELECT procedures.name FROM procedures JOIN trained_in ON procedures.code = trained_in.treatment JOIN physician ON trained_in.physician = physician.employeeid JOIN procedures ON procedures.code = trained_in.treatment JOIN physician ON physician.employeeid = trained_in.physician WHERE physician.name != 'John Wen' AND procedures.cost > 1000,False,"Among the procedures that cost more than 1000, which were not specialized in by physician John Wen?",2076,"SELECT name FROM procedures WHERE cost  >  1000 EXCEPT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen""",hospital_1,"['trained_in', 'procedures', 'physician']"
SELECT procedures.name FROM procedures JOIN trained_in ON procedures.code = trained_in.treatment JOIN physician ON trained_in.physician = physician.employeeid WHERE physician.name = 'John Wen' AND procedures.cost<5000,False,Find the names of all procedures such that the cost is less than 5000 and physician John Wen was trained in.,2077,"SELECT name FROM procedures WHERE cost  <  5000 INTERSECT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen""",hospital_1,"['trained_in', 'procedures', 'physician']"
SELECT procedures.name FROM trained_in JOIN physician ON trained_in.physician = physician.employeeid WHERE procedures.cost<5000 AND physician.name = 'John Wen' AND procedures.cost<5000,False,What procedures cost less than 5000 and have John Wen as a trained physician?,2078,"SELECT name FROM procedures WHERE cost  <  5000 INTERSECT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen""",hospital_1,"['physician', 'trained_in', 'procedures']"
SELECT patient.name FROM patient,False,Find the names of patients who are not using the medication of Procrastin-X.,2079,SELECT name FROM patient EXCEPT SELECT T1.name FROM patient AS T1 JOIN Prescribes AS T2 ON T2.Patient  =  T1.SSN JOIN Medication AS T3 ON T2.Medication  =  T3.Code WHERE T3.name  =  'Procrastin-X',hospital_1,"['prescribes', 'patient', 'medication']"
SELECT patient.name FROM patient,False,What are the names of patients who are not taking the medication of Procrastin-X.,2080,SELECT name FROM patient EXCEPT SELECT T1.name FROM patient AS T1 JOIN Prescribes AS T2 ON T2.Patient  =  T1.SSN JOIN Medication AS T3 ON T2.Medication  =  T3.Code WHERE T3.name  =  'Procrastin-X',hospital_1,"['prescribes', 'patient', 'medication']"
SELECT company.headquarters FROM company WHERE company.industry = 'banking' INTERSECT SELECT company.headquarters FROM company WHERE company.industry = 'oil and gas',False,Show the headquarters that have both companies in banking industry and companies in oil and gas industry.,2088,"SELECT Headquarters FROM company WHERE Industry  =  ""Banking"" INTERSECT SELECT Headquarters FROM company WHERE Industry  =  ""Oil and gas""",company_employee,['company']
"SELECT company.name , people.name FROM employment JOIN people ON employment.people_id = people.people_id JOIN company ON employment.company_id = company.company_id ORDER BY employment.year_working DESC",False,Show names of companies and that of employees in descending order of number of years working for that employee.,2089,"SELECT T3.Name ,  T2.Name FROM employment AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID JOIN company AS T3 ON T1.Company_ID  =  T3.Company_ID ORDER BY T1.Year_working",company_employee,"['people', 'company', 'employment']"
SELECT film_market_estimation.year FROM film_market_estimation JOIN market ON film_market_estimation.market_id = market.market_id WHERE market.country = 'Japan',False,"Please list the years of film market estimations when the market is in country ""Japan"" in descending order.",2093,"SELECT T1.Year FROM film_market_estimation AS T1 JOIN market AS T2 ON T1.Market_ID  =  T2.Market_ID WHERE T2.Country  =  ""Japan"" ORDER BY T1.Year DESC",film_rank,"['market', 'film_market_estimation']"
SELECT film_market_estimation.year FROM film_market_estimation JOIN market ON film_market_estimation.market_id = market.market_id WHERE market.country = 'Japan',False,"What are the years of film market estimation for the market of Japan, ordered by year descending?",2094,"SELECT T1.Year FROM film_market_estimation AS T1 JOIN market AS T2 ON T1.Market_ID  =  T2.Market_ID WHERE T2.Country  =  ""Japan"" ORDER BY T1.Year DESC",film_rank,"['market', 'film_market_estimation']"
SELECT film.studio FROM film EXCEPT SELECT film.studio FROM film WHERE film.director != 'Walter Hill',False,"Show the studios that have not produced films with director ""Walter Hill"".",2101,"SELECT Studio FROM film EXCEPT SELECT Studio FROM film WHERE Director  =  ""Walter Hill""",film_rank,['film']
"SELECT student.fname , student.lname FROM student JOIN member_of_club ON student.stuid = member_of_club.stuid JOIN club ON club.clubid = member_of_club.clubid WHERE club.clubname = 'Bootup Baltimore' AND student.sex = 'f'",False,"Find all the female members of club ""Bootup Baltimore"". Show the first name and last name.",2117,"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.sex  =  ""F""",club_1,"['student', 'member_of_club', 'club']"
"SELECT DISTINCT student.fname , student.lname FROM student JOIN member_of_club ON student.stuid = member_of_club.stuid JOIN club ON club.clubid = member_of_club.clubid WHERE club.clubname = 'Bootup Baltimore' AND student.sex = 'f'",False,"Give me the first name and last name for all the female members of the club ""Bootup Baltimore"".",2118,"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.sex  =  ""F""",club_1,"['student', 'member_of_club', 'club']"
"SELECT DISTINCT student.fname , student.lname FROM club JOIN member_of_club ON club.clubid = member_of_club.clubid JOIN student ON student.stuid = member_of_club.stuid WHERE club.clubname = 'Bootup Baltimore' AND member_of_club.position = 'president'",False,"What are the first and last name of the president of the club ""Bootup Baltimore""?",2123,"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t2.position  =  ""President""",club_1,"['student', 'member_of_club', 'club']"
"SELECT student.fname , student.lname FROM club JOIN member_of_club ON club.clubid = member_of_club.clubid WHERE club.clubname = 'Bootup Baltimore'",False,"Who is the president of the club ""Bootup Baltimore""? Give me the first and last name.",2124,"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t2.position  =  ""President""",club_1,"['student', 'member_of_club', 'club']"
"SELECT student.fname , student.lname FROM club JOIN member_of_club ON club.clubid = member_of_club.clubid JOIN student ON member_of_club.stuid = student.stuid WHERE club.clubdesc = 'CTO' AND club.clubname = 'Hopkins Student Enterprises'",False,"Find the first name and last name for the ""CTO"" of the club ""Hopkins Student Enterprises""?",2126,"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Hopkins Student Enterprises"" AND t2.position  =  ""CTO""",club_1,"['student', 'member_of_club', 'club']"
SELECT COUNT( * ) FROM student JOIN member_of_club ON student.stuid = member_of_club.stuid JOIN club ON member_of_club.clubid = club.clubid WHERE student.fname = 'Eric Tai',False,"How many clubs does the student named ""Eric Tai"" belong to?",2135,"SELECT count(DISTINCT t1.clubname) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Eric"" AND t3.lname  =  ""Tai""",club_1,"['student', 'member_of_club', 'club']"
SELECT SUM( grants.grant_amount ) FROM grants JOIN organisation_types ON grants.organisation_id = organisation_types.organisation_type WHERE organisation_types.organisation_type_description = 'research',False,What is the total grant amount of the organisations described as research?,2147,SELECT sum(grant_amount) FROM Grants AS T1 JOIN Organisations AS T2 ON T1.organisation_id  =  T2.organisation_id JOIN organisation_Types AS T3 ON T2.organisation_type  =  T3.organisation_type WHERE T3.organisation_type_description  =  'Research',tracking_grants_for_research,"['grants', 'organisations', 'organisation_types']"
SELECT SUM( grants.grant_amount ) FROM grants WHERE grants.grant_id = 'research',False,What is the total amount of grant money for research?,2148,SELECT sum(grant_amount) FROM Grants AS T1 JOIN Organisations AS T2 ON T1.organisation_id  =  T2.organisation_id JOIN organisation_Types AS T3 ON T2.organisation_type  =  T3.organisation_type WHERE T3.organisation_type_description  =  'Research',tracking_grants_for_research,"['organisation_types', 'grants', 'organisations']"
SELECT projects.project_details FROM projects JOIN project_staff ON projects.project_id = project_staff.project_id WHERE project_staff.role_code = 'researcher',False,List the project details of the projects which did not hire any staff for a researcher role.,2149,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_Staff WHERE role_code  =  'researcher' ),tracking_grants_for_research,"['projects', 'project_staff']"
SELECT projects.project_details FROM projects JOIN project_staff ON projects.project_id = project_staff.project_id WHERE project_staff.role_code = (SELECT project_staff.project_id FROM project_staff UNION SELECT project_staff.role_code FROM project_staff),False,What are the details for all projects that did not hire any staff in a research role?,2150,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_Staff WHERE role_code  =  'researcher' ),tracking_grants_for_research,"['projects', 'project_staff']"
"SELECT project_staff.project_id , COUNT( * ) FROM project_staff GROUP BY project_staff.project_id",False,How many staff does each project has? List the project id and the number in an ascending order.,2151,"SELECT T1.project_id ,  count(*) FROM Project_Staff AS T1 JOIN Projects AS T2 ON T1.project_id  =  T2.project_id GROUP BY T1.project_id ORDER BY count(*) ASC",tracking_grants_for_research,"['projects', 'project_staff']"
"SELECT project_staff.project_id , COUNT( * ) FROM project_staff GROUP BY project_staff.project_id",False,"For each project id, how many staff does it have? List them in increasing order.",2152,"SELECT T1.project_id ,  count(*) FROM Project_Staff AS T1 JOIN Projects AS T2 ON T1.project_id  =  T2.project_id GROUP BY T1.project_id ORDER BY count(*) ASC",tracking_grants_for_research,"['projects', 'project_staff']"
SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,False,Which projects have no outcome? List the project details.,2153,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes ),tracking_grants_for_research,"['projects', 'project_outcomes']"
SELECT projects.project_details FROM projects EXCEPT SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,False,What are the details of the project with no outcomes?,2154,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes ),tracking_grants_for_research,"['projects', 'project_outcomes']"
"SELECT COUNT( * ) , grants.grant_id FROM documents JOIN grants ON documents.grant_id = grants.grant_id GROUP BY grants.grant_id HAVING COUNT( * ) > 1",False,How many documents can one grant have at most? List the grant id and number.,2155,"SELECT grant_id ,  count(*) FROM Documents GROUP BY grant_id ORDER BY count(*) DESC LIMIT 1",tracking_grants_for_research,"['documents', 'grants']"
SELECT organisations.organisation_details FROM organisations WHERE organisations.organisation_type = 'Sponsor' ORDER BY organisations.organisation_details ASC,False,What are all the details of the organisations described as 'Sponsor'? Sort the result in an ascending order.,2157,SELECT organisation_details FROM Organisations AS T1 JOIN organisation_Types AS T2 ON T1.organisation_type  =  T2.organisation_type WHERE T2.organisation_type_description  =  'Sponsor' ORDER BY organisation_details,tracking_grants_for_research,"['organisation_types', 'organisations']"
SELECT organisations.organisation_details FROM organisations WHERE organisations.organisation_type = 'Sponsors' ORDER BY organisations.organisation_details ASC,False,What are the details of all organizations that are described as Sponsors and sort the results in ascending order?,2158,SELECT organisation_details FROM Organisations AS T1 JOIN organisation_Types AS T2 ON T1.organisation_type  =  T2.organisation_type WHERE T2.organisation_type_description  =  'Sponsor' ORDER BY organisation_details,tracking_grants_for_research,"['organisation_types', 'organisations']"
SELECT projects.project_details FROM projects ORDER BY projects.organisation_id ASC,False,List the project details of the projects launched by the organisation,2161,SELECT project_details FROM Projects WHERE organisation_id IN ( SELECT organisation_id FROM Projects GROUP BY organisation_id ORDER BY count(*) DESC LIMIT 1 ),tracking_grants_for_research,['projects']
SELECT projects.project_details FROM projects GROUP BY projects.organisation_id ORDER BY COUNT( * ) DESC LIMIT 1,False,What are the details for the projects which were launched by the organization with the most projects?,2162,SELECT project_details FROM Projects WHERE organisation_id IN ( SELECT organisation_id FROM Projects GROUP BY organisation_id ORDER BY count(*) DESC LIMIT 1 ),tracking_grants_for_research,['projects']
SELECT COUNT( * ) FROM person WHERE person.age > (SELECT MAX( person.age ) FROM person WHERE person.job = 'engineers'),False,Find the number of people whose age is greater than all engineers.,2167,SELECT count(*) FROM Person WHERE age  >  (SELECT max(age) FROM person WHERE job  =  'engineer'),network_2,['person']
"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",False,How many people are older than every engineer?,2168,SELECT count(*) FROM Person WHERE age  >  (SELECT max(age) FROM person WHERE job  =  'engineer'),network_2,['person']
"SELECT person.name , person.age FROM person JOIN personfriend ON person.name = personfriend.name WHERE personfriend.friend = 'Dan' OR personfriend.friend = 'Alice'",False,Find the name and age of the person who is a friend of Dan or Alice.,2169,"SELECT DISTINCT T1.name ,  T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend  =  'Dan' OR T2.friend  =  'Alice'",network_2,"['personfriend', 'person']"
"SELECT DISTINCT personfriend.name , person.age FROM person JOIN personfriend ON person.name = personfriend.name WHERE person.gender = 'Dan' OR person.gender = 'alice'",False,What are the different names and ages of every friend of either Dan or alice?,2170,"SELECT DISTINCT T1.name ,  T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend  =  'Dan' OR T2.friend  =  'Alice'",network_2,"['personfriend', 'person']"
SELECT person.name FROM person WHERE person.name NOT IN (SELECT personfriend.name FROM personfriend WHERE personfriend.friend = 'student'),False,Find the name of the person who has no student friends.,2171,SELECT name FROM person EXCEPT SELECT T2.name FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend WHERE T1.job  =  'student',network_2,"['personfriend', 'person']"
SELECT person.name FROM person EXCEPT SELECT personfriend.name FROM personfriend WHERE personfriend.friend = 'students',False,What are the names of the people who have no friends who are students?,2172,SELECT name FROM person EXCEPT SELECT T2.name FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend WHERE T1.job  =  'student',network_2,"['personfriend', 'person']"
SELECT person.name FROM person WHERE personfriend.friend NOT IN (SELECT personfriend.name FROM personfriend),False,What are the names of all people who do not have friends?,2174,SELECT name FROM person EXCEPT SELECT name FROM PersonFriend,network_2,"['personfriend', 'person']"
SELECT customers.customer_name FROM customers JOIN mailshot_customers ON customers.customer_id = mailshot_customers.customer_id GROUP BY mailshot_customers.customer_id HAVING COUNT( * ) >= 2,False,Show the names of customers who have at least 2 mailshots with outcome code 'Order'.,2177,SELECT T2.customer_name FROM mailshot_customers AS T1 JOIN customers AS T2 ON T1.customer_id  =  T2.customer_id WHERE outcome_code  =  'Order' GROUP BY T1.customer_id HAVING count(*)  >=  2,customers_campaigns_ecommerce,"['customers', 'mailshot_customers']"
SELECT department.dname FROM minor_in JOIN department ON minor_in.dno = department.dno GROUP BY minor_in.dno HAVING COUNT( * ) = 1,False,What is the name of the department htat has no students minoring in it?,2179,SELECT DName FROM DEPARTMENT EXCEPT SELECT T1.DName FROM DEPARTMENT AS T1 JOIN MINOR_IN AS T2 ON T1.DNO  =  T2.DNO,college_3,"['minor_in', 'department']"
SELECT DISTINCT student.fname FROM student JOIN enrolled_in ON student.stuid = enrolled_in.stuid JOIN gradeconversion ON gradeconversion.lettergrade = enrolled_in.stuid WHERE gradeconversion.gradepoint >= 3.8 GROUP BY enrolled_in.stuid,False,Find the distinct student first names of all students that have grade point at least 3.8 in one course.,2182,SELECT DISTINCT T3.Fname FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T2.gradepoint  >=  3.8,college_3,"['enrolled_in', 'student', 'gradeconversion']"
SELECT DISTINCT student.fname FROM enrolled_in JOIN student ON enrolled_in.stuid = student.stuid WHERE gradeconversion.gradepoint >= 3.8 GROUP BY enrolled_in.stuid HAVING COUNT( * ) >= 3,False,What are the distinct first names for students with a grade point of 3.8 or above in at least one course?,2183,SELECT DISTINCT T3.Fname FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T2.gradepoint  >=  3.8,college_3,"['enrolled_in', 'student', 'gradeconversion']"
SELECT faculty.lname FROM faculty JOIN member_of ON faculty.facid = member_of.facid JOIN department ON member_of.dno = department.dno WHERE department.dname = 'computer science',False,Find the last names of faculties who are members of computer science department.,2184,"SELECT T2.Lname FROM DEPARTMENT AS T1 JOIN FACULTY AS T2 ON T1.DNO  =  T3.DNO JOIN MEMBER_OF AS T3 ON T2.FacID  =  T3.FacID WHERE T1.DName  =  ""Computer Science""",college_3,"['member_of', 'faculty', 'department']"
SELECT faculty.lname FROM faculty JOIN member_of ON faculty.facid = member_of.facid JOIN department ON member_of.dno = department.dno WHERE department.dname = 'computer science',False,What are the last names of faculty who are part of the computer science department?,2185,"SELECT T2.Lname FROM DEPARTMENT AS T1 JOIN FACULTY AS T2 ON T1.DNO  =  T3.DNO JOIN MEMBER_OF AS T3 ON T2.FacID  =  T3.FacID WHERE T1.DName  =  ""Computer Science""",college_3,"['member_of', 'faculty', 'department']"
SELECT AVG( gradeconversion.gradepoint ) FROM student WHERE student.lname = 'Smith',False,Find the average grade point of student whose last name is Smith.,2186,"SELECT avg(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.LName  =  ""Smith""",college_3,"['enrolled_in', 'student', 'gradeconversion']"
SELECT AVG( gradeconversion.gradepoint ) FROM student WHERE student.lname = 'Smith',False,What is the average gradepoint for students with the last name Smith?,2187,"SELECT avg(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.LName  =  ""Smith""",college_3,"['enrolled_in', 'student', 'gradeconversion']"
"SELECT MAX( gradeconversion.gradepoint ) , MIN( gradeconversion.gradepoint ) FROM student WHERE student.city_code = 'NYC'",False,What is the maximum and minimum grade point of students who live in NYC?,2188,"SELECT max(T2.gradepoint) ,  min(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.city_code  =  ""NYC""",college_3,"['enrolled_in', 'student', 'gradeconversion']"
"SELECT MAX( gradeconversion.gradepoint ) , MIN( gradeconversion.gradepoint ) FROM student WHERE student.city_code = 'NYC'",False,Give the maximum and minimum gradepoints for students living in NYC?,2189,"SELECT max(T2.gradepoint) ,  min(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.city_code  =  ""NYC""",college_3,"['enrolled_in', 'student', 'gradeconversion']"
SELECT course.cname FROM course WHERE course.credits = '4' UNION SELECT course.cname FROM course WHERE course.credits = 3 AND course.hours = '4',False,Find the names of courses that have either 3 credits or 1 credit but 4 hours.,2190,SELECT CName FROM COURSE WHERE Credits  =  3 UNION SELECT CName FROM COURSE WHERE Credits  =  1 AND Hours  =  4,college_3,['course']
"SELECT course.cname FROM course JOIN 3 credits, or 1 ON course.credits = 3 credits, or 1 UNION SELECT course.cname FROM course WHERE course.credits = 1 AND course.hours = 4",False,"What are the names of courses that give either 3 credits, or 1 credit and 4 hours?",2191,SELECT CName FROM COURSE WHERE Credits  =  3 UNION SELECT CName FROM COURSE WHERE Credits  =  1 AND Hours  =  4,college_3,"['or', 'course']"
SELECT tryout.cname FROM tryout JOIN player ON tryout.pid = player.pid WHERE player.pname LIKE '%D%',False,Which colleges do the tryout players whose name starts with letter D go to?,2214,SELECT T1.cName FROM  tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID WHERE T2.pName LIKE 'D%',soccer_2,"['player', 'tryout']"
SELECT tryout.cname FROM tryout JOIN player ON tryout.pid = player.pid WHERE player.pname LIKE '%D%',False,Which colleges does each player with a name that starts with the letter D  who tried out go to?,2215,SELECT T1.cName FROM  tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID WHERE T2.pName LIKE 'D%',soccer_2,"['player', 'tryout']"
SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'goal' INTERSECT SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'mid',False,What are the names of all schools that have students trying out for the position of goal and 'mid'-field.,2217,SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid',soccer_2,['tryout']
SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'mid' EXCEPT SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'goalies',False,What are the names of the schools with some players in the mid position but no goalies?,2219,SELECT cName FROM  tryout WHERE pPos  =  'mid' EXCEPT SELECT cName FROM  tryout WHERE pPos  =  'goalie',soccer_2,['tryout']
"SELECT COUNT( * ) , dorm.dormid FROM dorm JOIN has_amenity ON dorm.dormid = has_amenity.dormid GROUP BY dorm.dormid",False,"For each dorm, how many amenities does it have?",2263,"SELECT count(*) ,  T1.dormid FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid WHERE T1.student_capacity  >  100 GROUP BY T1.dormid",dorm_1,"['has_amenity', 'dorm']"
SELECT COUNT( * ) FROM student JOIN lives_in ON student.stuid = lives_in.stuid JOIN dorm ON dorm.dormid = lives_in.dormid WHERE dorm.gender = 'm',False,Find the total number of students living in the male dorm (with gender M).,2266,SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.gender  =  'M',dorm_1,"['student', 'dorm', 'lives_in']"
SELECT COUNT( * ) FROM student JOIN lives_in ON student.stuid = lives_in.stuid JOIN dorm ON dorm.dormid = lives_in.dormid WHERE dorm.gender = 'm',False,What are the total number of students who are living in a male dorm?,2267,SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.gender  =  'M',dorm_1,"['student', 'dorm', 'lives_in']"
SELECT COUNT( * ) FROM student JOIN lives_in ON student.stuid = lives_in.stuid JOIN dorm ON dorm.dormid = lives_in.dormid WHERE dorm.dorm_name = 'Smith Hall' AND student.sex = 'f',False,How many female students live in Smith Hall?,2269,SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.dorm_name  =  'Smith Hall' AND T1.sex  =  'F',dorm_1,"['student', 'dorm', 'lives_in']"
SELECT customers.state FROM customers GROUP BY customers.state ORDER BY COUNT( * ) DESC LIMIT 1,False,Which state has the most customers?,2284,SELECT state FROM customers GROUP BY state ORDER BY count(*) LIMIT 1,customer_complaints,['customers']
SELECT customers.state FROM customers GROUP BY customers.state ORDER BY COUNT( * ) DESC LIMIT 1,False,Give the state that has the most customers.,2285,SELECT state FROM customers GROUP BY state ORDER BY count(*) LIMIT 1,customer_complaints,['customers']
SELECT sportsinfo.onscholarship FROM sportsinfo JOIN student ON sportsinfo.stuid = student.stuid WHERE student.major = 600 AND sportsinfo.onscholarship = 'y',False,Show student ids who are on scholarship and have major 600.,2292,SELECT StuID FROM Student WHERE major  =  600 INTERSECT SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y',game_1,"['student', 'sportsinfo']"
SELECT sportsinfo.stuid FROM sportsinfo JOIN student ON sportsinfo.stuid = student.stuid WHERE sportsinfo.onscholarship = 'y' AND sportsinfo.onscholarship = 'y' AND student.major = 600,False,What are the student ids for those on scholarship in major number 600?,2293,SELECT StuID FROM Student WHERE major  =  600 INTERSECT SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y',game_1,"['student', 'sportsinfo']"
SELECT sportsinfo.stuid FROM sportsinfo WHERE student.sex = 'f' AND sportsinfo.sportname = 'football',False,Show student ids who are female and play football.,2294,"SELECT StuID FROM Student WHERE sex  =  'F' INTERSECT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",game_1,"['student', 'sportsinfo']"
SELECT sportsinfo.stuid FROM sportsinfo WHERE student.sex = 'f' AND sportsinfo.sportname = 'football',False,What are the ids of all female students who play football?,2295,"SELECT StuID FROM Student WHERE sex  =  'F' INTERSECT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",game_1,"['student', 'sportsinfo']"
SELECT student.stuid FROM sportsinfo JOIN student ON sportsinfo.stuid = student.stuid WHERE student.sex = 'm' AND sportsinfo.sportname != 'football',False,Show all male student ids who don't play football.,2296,"SELECT StuID FROM Student WHERE sex  =  'M' EXCEPT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",game_1,"['student', 'sportsinfo']"
SELECT sportsinfo.stuid FROM sportsinfo,False,What are the ids of all male students who do not play football?,2297,"SELECT StuID FROM Student WHERE sex  =  'M' EXCEPT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",game_1,"['student', 'sportsinfo']"
SELECT student.stuid FROM student WHERE student.stuid NOT IN (SELECT sportsinfo.stuid FROM plays_games UNION SELECT plays_games.stuid FROM plays_games),False,What are the ids of all students who are not video game players?,2301,SELECT StuID FROM Student EXCEPT SELECT StuID FROM Plays_games,game_1,"['student', 'plays_games']"
SELECT plays_games.stuid FROM plays_games INTERSECT SELECT sportsinfo.sportname FROM sportsinfo,False,Show ids of students who play video game and play sports.,2302,SELECT StuID FROM Sportsinfo INTERSECT SELECT StuID FROM Plays_games,game_1,"['sportsinfo', 'plays_games']"
SELECT plays_games.stuid FROM plays_games INTERSECT SELECT sportsinfo.sportname FROM sportsinfo,False,What are the ids of all students who played video games and sports?,2303,SELECT StuID FROM Sportsinfo INTERSECT SELECT StuID FROM Plays_games,game_1,"['sportsinfo', 'plays_games']"
