,Unnamed: 0,Unnamed: 0.1,sql_id,nl_query,sql,GT_sql,tianyi,record_id_x,tianyi_code,zhengn,record_id_y,zhengn_code
306,306,631,871,What address was the document with id 4 mailed to?,select mailed_to_address_id from Documents_Mailed where document_id = 4,SELECT Addresses.address_details FROM Addresses JOIN Documents_Mailed ON Documents_Mailed.mailed_to_address_id = Addresses.address_id WHERE document_id = 4;,tianyi,037ba290-4c3e-42b1-b301-e3c26df6f6e7,"BF4, BL1, CE2",zhengning,14cbddcb-3e31-4eed-979c-07828906bd84,"CF5, BL1, CE2"
307,307,633,874,"For each document, list the number of employees who have showed up in the circulation history of that document. List the document ids and number of employees.","select count ( * ) , T2.employee_id from Employees as T1 join Circulation_History as T2 on T1.employee_id = T2.employee_id group by T2.employee_id , count () >= 1","SELECT document_id ,  count(DISTINCT employee_id) FROM Circulation_History GROUP BY document_id;",tianyi,06ecbf9a-8631-4783-a95a-f16c2141d9f4,"E1, CL1",zhengning,b399092f-d5db-4c22-bb06-2ec6ebf5ee96,"BN1, CL1, CE2"
308,308,635,876,What are the ids and details of events that have more than one participants?,"select T3.Event_ID , T1.Participant_Details from Participants as T1 join Participants_in_Events as T2 on T1.Participant_ID = T2.Participant_ID join Events as T3 on T2.Event_ID = T3.Event_ID group by T2.Participant_ID having count ( * ) > 1","SELECT T1.event_id ,  T1.event_details FROM EVENTS AS T1 JOIN Participants_in_Events AS T2 ON T1.Event_ID  =  T2.Event_ID GROUP BY T1.Event_ID HAVING count(*)  >  1",tianyi,58f1aa22-31df-496c-935c-3fd4d9f272e6,"E1, CL1",zhengning,78d2c9cd-2209-4f1e-aec1-f2f9fb78e0e7,"BN1, CL1, CE2"
309,309,637,877,"How many events have each participants attended? List the participant id, type and the number.","select T1.Participant_ID , T1.Participant_Type_Code , count () from Participants as T1 join Participants_in_Events as T2 on T1.Participant_ID = T2.Participant_ID group by T2.Participant_ID","SELECT T1.Participant_ID ,  T1.Participant_Type_Code ,  count(*) FROM Participants AS T1 JOIN Participants_in_Events AS T2 ON T1.Participant_ID  =  T2.Participant_ID GROUP BY T1.Participant_ID",tianyi,3c555725-f69b-42c1-84b5-529fa59ed9a0,BL3,zhengning,bf3af27b-1b46-4af7-bce3-9be551ba7a75,BL1
310,310,639,883,Return the names of entrepreneurs do no not have the investor Rachel Elnaugh.,"select Name from people except select Investor from entrepreneur where Investor > ""Rachel Elnaugh""","SELECT T2.Name FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Investor != ""Rachel Elnaugh""",tianyi,2db117f3-77db-4184-a14b-a85b7dab077b,"BN1, E1, CE2",zhengning,e69db962-94d4-4dff-8fba-34a599d09207,CE2
311,311,641,886,What is the total money requested by entrepreneurs with height more than 1.85?,select sum ( T1.Money_Requested ) from entrepreneur as T1 join people as T2 on T1.People_ID = T2.People_ID where T2.Height > 85.,SELECT sum(T1.Money_Requested) FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Height  >  1.85,tianyi,42802f6d-9953-40f6-9d2d-5264fce5ada9,D1,zhengning,716a351a-3265-4aff-ac4e-e165a4427ca8,D1
312,312,643,887,Give the total money requested by entrepreneurs who are taller than 1.85.,select sum ( T1.Money_Requested ) from entrepreneur as T1 join people as T2 on T1.People_ID = T2.People_ID where T2.Height > 85.,SELECT sum(T1.Money_Requested) FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Height  >  1.85,tianyi,05f88bec-5f47-4cef-89fd-4bc0194af237,D1,zhengning,920e0302-919a-4482-ab8b-e775240a0254,D1
313,313,645,892,List the names of entrepreneurs and their companies in descending order of money requested?,"select T2.Name , T1.Company from entrepreneur as T1 join people as T2 on T1.People_ID = T2.People_ID order by T1.Money_Requested desc","SELECT T2.Name ,  T1.Company FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Money_Requested",tianyi,b3a41987-93e4-41a5-9428-bc318da409e7,K2,zhengning,e0da1907-d798-436d-a6d9-dff9d288a7b1,K2
314,314,647,893,"What are the names of entrepreneurs and their corresponding investors, ordered descending by the amount of money requested?","select Investor , Money_Requested from entrepreneur order by Money_Requested desc","SELECT T2.Name ,  T1.Company FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Money_Requested",tianyi,de29e6b2-57b0-4858-8821-61bc28032a8d,"BN1, CE2",zhengning,77d12442-a04c-4fa7-86d8-4235343451f9,CE2
315,315,649,895,"What are the names of perpetrators whose country is not ""China""?","select Country from perpetrator where Country != ""China""","SELECT T1.Name FROM people AS T1 JOIN perpetrator AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Country != ""China""",tianyi,b84d1c8f-b402-4ac5-b046-677a0257b04f,"BK1, BL1, N3, CL1",zhengning,3838bf2d-c537-43e2-8265-4b4e154f3e7d,"BK1, CL1, N3"
316,316,651,896,What is the total kills of the perpetrators with height more than 1.84.,select sum ( T2.Killed ) from people as T1 join perpetrator as T2 on T1.People_ID = T2.People_ID where T1.Height > 84.,SELECT sum(T2.Killed) FROM people AS T1 JOIN perpetrator AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  1.84,tianyi,d3eae2ce-878d-403d-9880-7506452ad15f,D1,zhengning,8054a999-3f95-497c-b542-d5a81f310293,D1
317,317,653,899,What are the countries that have at least two perpetrators?,select Country from perpetrator group by Country having count ( * ) >= 2,"SELECT Country ,  COUNT(*) FROM perpetrator GROUP BY Country HAVING COUNT(*)  >=  2",tianyi,d826e705-a59c-406d-953d-4f8a18eed212,BL3,zhengning,1b5a8179-7d77-4439-abf6-ca2e600700f1,BL3
318,318,655,900,List the names of perpetrators in descending order of the year.,select Year from perpetrator order by Year desc,SELECT T1.Name FROM people AS T1 JOIN perpetrator AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Year DESC,tianyi,bf06ae4b-4473-41eb-92b9-fb77f5c22d2f,"BK1, BL1, N3, CL1",zhengning,1da93e8f-b4d9-4cdf-a433-184edcb50514,"E1, CL1, N3"
319,319,657,908,Return the poll source corresponding to the candidate who has the oppose rate.,select Poll_Source from candidate where Support_rate = 1,SELECT poll_source FROM candidate ORDER BY oppose_rate DESC LIMIT 1,tianyi,8844c6da-c3e3-4008-a87d-0e0bafbb0c8f,"F3, KA1b, K2",zhengning,672f7e3e-78f8-4b4e-8fec-05f16a20f099,"F3, KA1b"
320,320,659,909,Find the average height and weight for all males (sex is M).,"select avg ( Height ) , avg ( Weight ) from people where Sex = ""m""","SELECT avg(height) ,  avg(weight) FROM people WHERE sex  =  'M'",tianyi,11e75464-f23a-4886-9a3b-7ee877d49ef7,D1a,zhengning,6d8c4bdb-fc0d-46b7-a8a1-7c34cef0051e,D1a
321,321,661,910,What are the average height and weight across males (sex is M)?,"select avg ( Height ) , avg ( Weight ) from people where Sex = ""m""","SELECT avg(height) ,  avg(weight) FROM people WHERE sex  =  'M'",tianyi,9d63353d-f526-4f2a-90a8-5d562231c84c,D1a,zhengning,88580cb2-312c-4221-9718-cb902269b188,D1a
322,322,663,915,Find the name of the candidates whose oppose percentage is the lowest for each sex.,"select T1.Name , T1.Sex , T2.Oppose_rate from people as T1 join candidate as T2 on T1.People_ID = T2.People_ID group by T1.Sex","SELECT t1.name ,  t1.sex ,  min(oppose_rate) FROM people AS t1 JOIN candidate AS t2 ON t1.people_id  =  t2.people_id GROUP BY t1.sex",tianyi,b0c0bf97-dfc4-462e-be9b-28266fe2a701,"BN1, BE5, BL1, CL1",zhengning,415b240b-aac4-4062-a896-9037362d471a,"BN1, BE5, CL1"
323,323,666,916,"For each sex, what is the name and sex of the candidate with the oppose rate for their sex?","select T1.Sex , T1.Name , T2.Oppose_rate from people as T1 join candidate as T2 on T1.People_ID = T2.People_ID","SELECT t1.name ,  t1.sex ,  min(oppose_rate) FROM people AS t1 JOIN candidate AS t2 ON t1.people_id  =  t2.people_id GROUP BY t1.sex",tianyi,3f08dea1-9809-4c75-b480-e536c15c3e35,"CE2, A1b",zhengning,015e62e0-e4ad-4471-8c4a-f3e6a61086ef,"CE2, A1b"
324,324,668,917,Find the names of the candidates whose support percentage is lower than their oppose rate.,select T1.Name from people as T1 join candidate as T2 on T1.People_ID = T2.People_ID where T2.Support_rate < ( select Oppose_rate from candidate where Support_rate < 1,SELECT t1.name FROM people AS t1 JOIN candidate AS t2 ON t1.people_id  =  t2.people_id WHERE t2.support_rate  <  t2.oppose_rate,tianyi,d50a9be7-884e-4f53-b5ef-77ce75ad7880,D1,zhengning,a2b57f7b-5da8-4cc1-b79f-82a74c75e447,F3
325,325,670,918,What are the names of candidates who have a lower support rate than oppose rate?,select T1.Name from people as T1 join candidate as T2 on T1.People_ID = T2.People_ID where T2.Support_rate < ( select Oppose_rate from candidate where Consider_rate = 1 ),SELECT t1.name FROM people AS t1 JOIN candidate AS t2 ON t1.people_id  =  t2.people_id WHERE t2.support_rate  <  t2.oppose_rate,tianyi,13050006-687e-4ff8-bd20-dbc60de4a47d,F3,zhengning,253d4a01-94ef-4927-9e50-23435b9f52ca,F3
326,326,672,921,"find the highest support percentage, lowest consider rate and oppose rate of all candidates.","select max ( Support_rate ) , Consider_rate , Oppose_rate from candidate group by Support_rate","SELECT max(support_rate) ,  min(consider_rate) ,  min(oppose_rate) FROM candidate",tianyi,edda1d64-d3dd-405a-b83d-04894368cad6,"L4, N3",zhengning,952c5707-510a-409f-86df-c6f9b567a367,"L5, AN2"
327,327,674,922,"Return the maximum support rate, minimum consider rate, and minimum oppose rate across all candidates?","select max ( Support_rate ) , min ( Oppose_rate ) , Consider_rate from candidate group by Oppose_rate","SELECT max(support_rate) ,  min(consider_rate) ,  min(oppose_rate) FROM candidate",tianyi,431e4cd6-0fce-4699-a544-739c91a33f5b,N3,zhengning,5c42337c-aa94-4efd-8486-a46112498e28,AN2
328,328,676,929,Show the lieutenant governor and comptroller from the democratic party.,"select Governor , Comptroller from party where Party = ""democratic""","SELECT Lieutenant_Governor ,  Comptroller FROM party WHERE Party  =  ""Democratic""",tianyi,92266ee8-40be-4e04-a7bd-06d5c336e4ec,"D1a, BL1",zhengning,7580e373-6cf6-42fd-9a6b-e1dd4d78880e,"D1a, BL1"
329,329,678,930,Who are the lieutenant governor and comptroller from the democratic party?,"select Governor , Comptroller from party where Party = ""democratic""","SELECT Lieutenant_Governor ,  Comptroller FROM party WHERE Party  =  ""Democratic""",tianyi,53309c41-b7bb-4ffe-a6b7-4841fb946aaf,"D1a, BL1",zhengning,0b32c8bf-02c0-4626-b2de-99fc94492e14,"D1a, BL1"
330,330,680,940,"For each delegate, find the names of the party they are part of.",select Delegate from election,"SELECT T1.Delegate ,  T2.Party FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID",tianyi,839770e5-d3a6-43a0-adcd-8e04e0437d6c,"F4, BL1, CL1",zhengning,a20ac277-5d26-42b3-92e8-411c8d229f82,"F4, BL1, CL1"
331,331,682,942,Find the parties associated with the delegates from district 1. Who served as governors of the parties?,select Party from party where Governor = 1,SELECT T2.Governor FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID WHERE T1.District  =  1,tianyi,bb581905-3464-43fc-94a3-976917263df8,"F4, BL1, CE2",zhengning,6f6524c9-70a8-4701-bba5-664f72853bf8,"F4, BL3, BL2, CE2"
332,332,684,943,Return all the committees that have delegates from Democratic party.,"select T1.Committee from election as T1 join party as T2 on T1.Party = T2.Party_ID where T2.Party = ""Democratic party""","SELECT T1.Committee FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID WHERE T2.Party  =  ""Democratic""",tianyi,9b772996-db3b-42fc-939f-1aeb2ee9c2a3,D1c,zhengning,ffc976fb-0081-4de3-8ac8-08f897a27511,D1
333,333,686,945,Show the name of each county along with the corresponding number of delegates from that county.,"select T1.County_name , count ( * ) from county as T1 join election as T2 on T1.County_Id = T2.District join party as T3 on T2.Party = T3.Party_ID group by T1.County_name","SELECT T1.County_name ,  COUNT(*) FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District GROUP BY T1.County_id",tianyi,9f8e0b1d-a2c4-4883-816c-7b1e2c9c0c8d,"BN1, E1",zhengning,3b7171d4-2d3c-4bca-8cf3-761bf8896824,"BN1, E1"
334,334,688,946,"For each county, find the name of the county and the number of delegates from that county.","select T1.County_name , count ( * ) from county as T1 join election as T2 on T1.County_Id = T2.District join party as T3 on T2.Party = T3.Party_ID group by T1.County_name","SELECT T1.County_name ,  COUNT(*) FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District GROUP BY T1.County_id",tianyi,8d226ae1-1ae7-43ab-961d-1b05cefa1b50,"BN1, E1",zhengning,223c398d-e56c-4cc3-b691-6c2dec2ffcdb,"BN1, E1"
335,335,690,947,Show the name of each party and the corresponding number of delegates from that party.,"select Party , count ( * ) from party group by Party","SELECT T2.Party ,  COUNT(*) FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID GROUP BY T1.Party",tianyi,c74dcdfb-8e52-4359-929a-1ea107847be4,"BL3, BN1, E1, CL1",zhengning,ce92a830-3258-4c5f-9d9e-f944fd40d552,"BL3, BN1, CL1, BE5"
336,336,692,948,"For each party, return the name of the party and the number of delegates from that party.","select Party , count ( * ) from party group by Party","SELECT T2.Party ,  COUNT(*) FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID GROUP BY T1.Party",tianyi,92ba75ab-b681-446a-a462-dc9a5e3c0d45,"BN1, E1, CL1",zhengning,39873303-f577-4a8e-9082-cbe5d84ab790,"E1, CL1"
337,337,694,953,Show the names of counties that have at least two delegates.,select County_name from county group by County_name having count ( * ) >= 2,SELECT T1.County_name FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District GROUP BY T1.County_id HAVING COUNT(*)  >=  2,tianyi,3249c21a-9cf2-4bce-addf-0b74f0b09fb0,"BE5, BL1, CL1",zhengning,45024eac-8fe7-4bad-9aa1-ef873430d1df,"CE2, CL1"
338,338,696,954,Which counties have two or more delegates? Give me the county names.,select County_name from county group by County_name having count ( * ) >= 2,SELECT T1.County_name FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District GROUP BY T1.County_id HAVING COUNT(*)  >=  2,tianyi,fc37cd8f-8f0a-4a8f-8b7b-c28696cda29e,P3,zhengning,44f8c353-0d14-471c-bbc3-40094cccdffa,P3
339,339,698,964,What city and state is the bank with the name morningside in?,"select city , state from bank where city = ""morningside""","SELECT city ,  state FROM bank WHERE bname  =  'morningside'",tianyi,00805e5e-4999-43b3-b99a-9207bc997224,BF4,zhengning,78e0665d-df7f-4921-80d3-f3f90e28a5ea,BF4
340,340,700,965,"Find the state, account type, and credit score of the customer whose number of loan is 0.","select state , acc_type , acc_bal from customer where no_of_loans > ""loan""","SELECT state ,  acc_type ,  credit_score FROM customer WHERE no_of_loans  =  0",tianyi,0bfddb59-2cb9-4d85-adff-a0ffb26fd554,"BL1, D1",zhengning,301add56-66f7-45be-9b50-5bac2ae0cc3f,"F1, BL1, D1"
341,341,702,966,"What are the states, account types, and credit scores for customers who have 0 loans?","select T1.state , T1.acc_type , T1.acc_bal from customer as T1 join loan as T2 on T1.cust_ID = T2.cust_ID where T1.no_of_loans != ""2"" group by T2.loan_type","SELECT state ,  acc_type ,  credit_score FROM customer WHERE no_of_loans  =  0",tianyi,51d9444c-2753-4621-b4f1-14441379de0d,"E1, BL1, D1, N3",zhengning,ec0a1eba-2ccb-43c3-854f-029bf42be55b,"F1, E1, BL1, N3, D1"
342,342,704,969,Find the total account balance of each customer from Utah or Texas.,"select sum ( T1.acc_bal ) from customer as T1 join bank as T2 on T1.branch_ID = T2.branch_ID where T1.state = ""Utah"" or T2.state = ""Texas""",SELECT sum(acc_bal) FROM customer WHERE state  =  'Utah' OR state  =  'Texas',tianyi,475b38d1-d034-4e54-8776-7a3cf2bd144d,E1,zhengning,210c0428-a39a-451e-8a6a-a2858b21e70f,E1
343,343,706,971,Find the branch name of the bank that has the most number of customers.,select cust_name from customer group by branch_ID order by count ( * ) desc limit 1,SELECT bname FROM bank ORDER BY no_of_customers DESC LIMIT 1,tianyi,3026ea27-3d73-4c28-956b-83f55c1d04d7,"BN1, E1, BL1",zhengning,4356848c-1690-4399-afeb-260f6864d82a,"L5, BN1, E1, CL1"
344,344,708,972,What is the name of the bank branch with the greatest number of customers?,select T1.cust_name from customer as T1 join bank as T2 on T1.branch_ID = T2.branch_ID group by T2.no_of_customers order by count ( * ) desc limit 1,SELECT bname FROM bank ORDER BY no_of_customers DESC LIMIT 1,tianyi,e93729f7-d2cd-4dd1-b24e-111743ea1395,"L4, BL1, AN2, CL1",zhengning,691d9a93-adb4-4ba3-ba5d-33b9e1bda5b2,"A1f, AN2, CL1"
345,345,710,977,"For each account type, find the average account balance of customers with credit score lower than 50.","select acc_type , avg ( acc_bal ) from customer group by acc_type having avg ( credit_score ) < 50","SELECT avg(acc_bal) ,  acc_type FROM customer WHERE credit_score  <  50 GROUP BY acc_type",tianyi,77086b3c-3fbe-4b65-b64b-e03f2209f98b,"L4, O2",zhengning,f2873466-44b6-4253-8f54-a51da3524b48,"O2, F4"
346,346,712,978,What is the average account balance of customers with credit score below 50 for the different account types?,"select acc_type , avg ( acc_bal ) from customer group by acc_type having avg ( credit_score ) < 50","SELECT avg(acc_bal) ,  acc_type FROM customer WHERE credit_score  <  50 GROUP BY acc_type",tianyi,c13a04fb-688f-49f8-b0c4-9bfced7c46cd,"L4, O2",zhengning,a8c1127c-a6fa-4c1a-bb30-9427bbaee49a,"O2, F4"
347,347,714,979,"For each state, find the total account balance of customers whose credit score is above 100.","select state , sum ( acc_bal ) from customer group by state having sum ( no_of_loans ) > 100","SELECT sum(acc_bal) ,  state FROM customer WHERE credit_score  >  100 GROUP BY state",tianyi,1900bab3-1c78-4a2b-864c-41e03f838954,"L4, BF4, O2",zhengning,6c6f7e77-456f-4fb8-8912-0b13c3ab0f2f,"O2, F4"
348,348,716,981,Find the total amount of loans offered by each bank branch.,"select sum ( T2.amount ) , T1.branch_ID from customer as T1 join loan as T2 on T1.cust_ID = T2.cust_ID group by T2.branch_ID","SELECT sum(amount) ,  T1.bname FROM bank AS T1 JOIN loan AS T2 ON T1.branch_id  =  T2.branch_id GROUP BY T1.bname",tianyi,9d2162d0-6580-43d0-be1f-18c5324012c1,"BK1, CL1",zhengning,604f84e0-17b5-4740-842b-49ade5e8c419,"BK1, CL1"
349,349,718,982,"What are the names of the different bank branches, and what are their total loan amounts?","select sum ( T2.amount ) , T2.branch_ID from customer as T1 join loan as T2 on T1.cust_ID = T2.cust_ID group by T1.branch_ID","SELECT sum(amount) ,  T1.bname FROM bank AS T1 JOIN loan AS T2 ON T1.branch_id  =  T2.branch_id GROUP BY T1.bname",tianyi,24657fe2-ac4d-4bfc-ac5e-86297d06c56b,"BN1, BE5, BL1",zhengning,53db2e32-1d29-4c46-bdf7-27e4818bfec6,"BL3, BN1, BE5, BL1"
350,350,720,985,Find the name and account balance of the customers who have loans with a total amount of more than 5000.,"select T1.cust_name , T1.acc_bal from customer as T1 join loan as T2 on T1.cust_ID = T2.cust_ID where T2.amount > 5000 group by T1.credit_score","SELECT T1.cust_name ,  T1.acc_type FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id GROUP BY T1.cust_name HAVING sum(T2.amount)  >  5000",tianyi,92bab1ac-e3de-4cfa-9c93-59ccec127689,"BN1, BL1",zhengning,55fe7dc4-505f-4ef4-b507-d38cd441c281,"F3, A1f"
351,351,722,986,What are the names and account balances for customers who have taken a total amount of more than 5000 in loans?,"select T1.cust_name , T1.acc_bal from customer as T1 join loan as T2 on T1.cust_ID = T2.cust_ID where T1.no_of_loans > 5000 group by T2.cust_ID","SELECT T1.cust_name ,  T1.acc_type FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id GROUP BY T1.cust_name HAVING sum(T2.amount)  >  5000",tianyi,4b29cbff-8275-41f5-a6ad-ccaef3807fe6,"BN1, BF4",zhengning,4db39860-00ff-4846-b8ed-83701b4a3f17,"A1f, BL1"
352,352,724,987,Find the name and credit score of the customers who have some loans.,"select cust_name , credit_score from customer","SELECT DISTINCT T1.cust_name ,  T1.credit_score FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id",tianyi,b9173606-99ce-4042-814a-fe23acddba9f,"BK1, CL1",zhengning,7b669e9e-0b91-4bab-8b4c-13a98d1fc5c9,"BK1, CL1"
353,353,727,991,Find the city and name of bank branches that provide business loans.,"select T2.city , T1.branch_ID from loan as T1 join bank as T2 on T1.branch_ID = T2.branch_ID","SELECT T1.bname ,  T1.city FROM bank AS T1 JOIN loan AS T2 ON T1.branch_id  =  T2.branch_id WHERE T2.loan_type  =  'Business'",tianyi,61ba54aa-556b-48c1-a3f8-06e155d6099c,"BL1, CE2, A1b, CL1",zhengning,d6386425-48af-4d97-a245-06c820866cea,"BL3, BL2, CL1, CE2, A1b"
354,354,731,992,What are the names and cities of bank branches that offer loans for business?,"select city , city from bank","SELECT T1.bname ,  T1.city FROM bank AS T1 JOIN loan AS T2 ON T1.branch_id  =  T2.branch_id WHERE T2.loan_type  =  'Business'",tianyi,cb12c66d-c61a-4b94-a424-341b58a03ce3,"BL1, A1b, CL1",zhengning,13ab4434-640c-43d4-9017-b51637280d87,"CL1, A1b"
355,355,733,995,How many assets does each maintenance contract contain? List the number and the contract id.,"select T1.maintenance_contract_id , T2.maintenance_contract_id from Maintenance_Contracts as T1 join Assets as T2 on T1.maintenance_contract_id = T2.maintenance_contract_id group by T2.maintenance_contract_id","SELECT count(*) ,  T1.maintenance_contract_id FROM Maintenance_Contracts AS T1 JOIN Assets AS T2 ON T1.maintenance_contract_id  =  T2.maintenance_contract_id GROUP BY T1.maintenance_contract_id",tianyi,1bfb1be6-c566-4528-b7cd-73b2e6626e36,BL3,zhengning,9e3b2317-e575-4536-89b1-c8fedcfd58ee,"L5, BN1, BL1"
356,356,735,996,How many assets does each third party company supply? List the count and the company id.,select count ( * ) from Asset_Parts as T1 join Assets as T2 on T1.asset_id = T2.asset_id group by T2.supplier_company_id,"SELECT count(*) ,  T1.company_id FROM Third_Party_Companies AS T1 JOIN Assets AS T2 ON T1.company_id  =  T2.supplier_company_id GROUP BY T1.company_id",tianyi,af195b15-4232-48d8-a5bf-496e2f168c8c,"BL3, E1, D1c, P1",zhengning,d0ab8804-5211-4659-9781-80c2562512e9,"E1, BL1, P1"
357,357,737,997,Which parts have more than 2 faults? Show the part name and id.,"select T1.part_name , T2.part_id from Parts as T1 join Part_Faults as T2 on T1.part_id = T2.part_id join Fault_Log_Parts as T3 on T2.part_fault_id = T3.part_fault_id group by Fault_Log_T1.part_fault_id having count ( * ) > 2","SELECT T1.part_name ,  T1.part_id FROM Parts AS T1 JOIN Part_Faults AS T2 ON T1.part_id  =  T2.part_id GROUP BY T1.part_id HAVING count(*)  >  2",tianyi,aa20dc0a-dfe5-4007-9c45-e91ecc39f81d,"BF4, P1, CL1",zhengning,992fe1a5-2fff-4938-a243-42d8c3333c4a,"CL1, CF5, P1"
358,358,739,998,"List all every engineer's first name, last name, details and coresponding skill description.","select T1.first_name , T1.last_name , T1.other_details , T7.skill_description from Maintenance_Engineers as T1 join Engineer_Visits as T2 on T1.engineer_id = T2.engineer_id join Fault_Log as T3 on T2.fault_log_entry_id = T3.fault_log_entry_id join Fault_Log_Parts as T4 on T3.fault_log_entry_id = T4.fault_log_entry_id join Part_Faults as T5 on T4.part_fault_id = T5.part_fault_id join Skills_Required_To_Fix as T6 on T5.part_fault_id = T6.part_fault_id join Skills as T7 on T6.skill_id = T7.skill_id","SELECT T1.first_name ,  T1.last_name ,  T1.other_details ,  T3.skill_description FROM Maintenance_Engineers AS T1 JOIN Engineer_Skills AS T2 ON T1.engineer_id  =  T2.engineer_id JOIN Skills AS T3 ON T2.skill_id  =  T3.skill_id",tianyi,e62358df-bc97-48b1-a1ae-7bad7a5fff78,E1,zhengning,69db6298-8b8a-4c00-8551-f1aaa0eb9d62,E1
359,359,741,999,"For all the faults of different parts, what are all the decriptions of the skills required to fix them? List the name of the faults and the skill description.","select T1.part_name , T2.fault_description from Parts as T1 join Part_Faults as T2 on T1.part_id = T2.part_id","SELECT T1.fault_short_name ,  T3.skill_description FROM Part_Faults AS T1 JOIN Skills_Required_To_Fix AS T2 ON T1.part_fault_id  =  T2.part_fault_id JOIN Skills AS T3 ON T2.skill_id  =  T3.skill_id",tianyi,5f24eb09-6c6c-4831-b5f5-1e3f0faa59ad,CL1,zhengning,2bd34552-7792-4179-b9dc-018a30f1b8b6,"L4, D1c, E1"
360,360,743,1000,How many assets can each parts be used in? List the part name and the number.,"select T1.part_name , count () from Parts as T1 join Asset_Parts as T2 on T1.part_id = T2.part_id group by T1.part_name","SELECT T1.part_name ,  count(*) FROM Parts AS T1 JOIN Asset_Parts AS T2 ON T1.part_id  =  T2.part_id GROUP BY T1.part_name",tianyi,f41be7c3-f91e-4744-910c-6968d2d2f869,BL3,zhengning,aa7bc699-6934-4035-94de-cd4ff28f58ee,BL1
361,361,745,1001,What are all the fault descriptions and the fault status of all the faults recoreded in the logs?,"select T1.fault_description , T2.fault_status from Part_Faults as T1 join Fault_Log_Parts as T2 on T1.part_fault_id = T2.part_fault_id","SELECT T1.fault_description ,  T2.fault_status FROM Fault_Log AS T1 JOIN Fault_Log_Parts AS T2 ON T1.fault_log_entry_id  =  T2.fault_log_entry_id",tianyi,1ee6b6e3-ebef-42e3-9b95-8a4f66393e16,BE5,zhengning,51ff30cf-b5e9-4e25-91a5-c061733a0b77,BE5
362,362,747,1005,"List the all the assets make, model, details by the disposed date ascendingly.","select asset_make , asset_model , asset_details , asset_disposed_date from Assets order by asset_disposed_date","SELECT asset_make ,  asset_model ,  asset_details FROM Assets ORDER BY asset_disposed_date ASC",tianyi,bdca0146-0276-482b-8b04-4794e02a1a62,BL1,zhengning,03c3db81-b696-447c-a048-f42e5a9a9ac3,"BL2, K2"
363,363,749,1009,show all train numbers and names ordered by their time from early to late.,"select train_number , name from train order by time desc","SELECT train_number ,  name FROM train ORDER BY TIME",tianyi,d4f2d0a1-4735-45cc-a33d-b9d593816d2a,K2,zhengning,11585c4f-851b-469d-bb43-a9c3067209f4,K2
364,364,751,1011,How many trains have 'Express' in their names?,"select count ( * ) from train where name like ""% Express %""","SELECT count(*) FROM train WHERE name LIKE ""%Express%""",tianyi,1eb44dcf-5101-4315-9a8b-ffa2ce719137,P3,zhengning,3c9c29cf-a7aa-47d1-8a92-ee1a789fdb08,P3
365,365,753,1012,Find the number and time of the train that goes from Chennai to Guruvayur.,"select train_number , time from train where origin = ""Chennai""","SELECT train_number ,  TIME FROM train WHERE origin  =  'Chennai' AND destination  =  'Guruvayur'",tianyi,2a2f6408-77d5-4618-bffa-aa6c95e6aa90,F4,zhengning,ae1eabaa-a91d-4b71-ba08-d56a277e0f5b,F4
366,366,755,1014,"Find the number of trains for each station, as well as the station network name and services.","select T3.name , T1.network_name , T1.services from station as T1 join route as T2 on T1.id = T2.station_id join train as T3 on T2.train_id = T3.id group by T1.network_name","SELECT count(*) ,  t1.network_name ,  t1.services FROM station AS t1 JOIN route AS t2 ON t1.id  =  t2.station_id GROUP BY t2.station_id",tianyi,14f96a29-b02a-4cec-b4ec-b3987fdb2854,"CL1, BL2",zhengning,5e0940d0-521f-4e57-aaa7-eaac803a14dd,"A1d, BL1"
