record_id,session_id,username,sql_id,sql,nl_query,incorrect_parts,open_ended_feedback,error_classification,coder,duration,cur_id,batch_id,GT_sql
0795597b-ab78-4837-8bab-46e8e2de4b04,7644ed70-1947-4cb1-82f8-5a54d5867b29,tianyi,2094,SELECT film_market_estimation.year FROM film_market_estimation JOIN market ON film_market_estimation.market_id = market.market_id WHERE market.country = 'Japan',"What are the years of film market estimation for the market of Japan, ordered by year descending?",,"The Result is incorrect. Based on the MARKET and FILM_MARKET_ESTIMATION tables, the Result should be '1978 1945' instead of '1945 1978 2000 1994'.; The reason is that the Hypothetical query is missing condition 'ORDER BY T1.Year DESC'.",miss ORDER BY,Zheng N,231.119,3,1,"SELECT T1.Year FROM film_market_estimation AS T1 JOIN market AS T2 ON T1.Market_ID = T2.Market_ID WHERE T2.Country = ""Japan"" ORDER BY T1.Year DESC"
8f8b86db-8ace-4668-8794-357389deecea,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2094,SELECT film_market_estimation.year FROM film_market_estimation JOIN market ON film_market_estimation.market_id = market.market_id WHERE market.country = 'Japan',"What are the years of film market estimation for the market of Japan, ordered by year descending?",,"Miss the ""descending order"" clause.",miss ORDER BY,Zheng N,90.156,3,1,"SELECT T1.Year FROM film_market_estimation AS T1 JOIN market AS T2 ON T1.Market_ID = T2.Market_ID WHERE T2.Country = ""Japan"" ORDER BY T1.Year DESC"
02cb1d7d-139d-441f-a721-6ca87e9b5444,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2094,SELECT film_market_estimation.year FROM film_market_estimation JOIN market ON film_market_estimation.market_id = market.market_id WHERE market.country = 'Japan',"What are the years of film market estimation for the market of Japan, ordered by year descending?",,the result query did not order the result by year descending,miss ORDER BY,Zheng N,107.19,3,1,"SELECT T1.Year FROM film_market_estimation AS T1 JOIN market AS T2 ON T1.Market_ID = T2.Market_ID WHERE T2.Country = ""Japan"" ORDER BY T1.Year DESC"
fe310d80-15e4-44ca-9b5a-89ccef2719e1,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,,"The second returned column is supposed to be ""name_last"" rather than ""name_first"".",Return incorrect column,Tianyi,192.052,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
d23ee2fb-529d-4641-967f-db9c1289ca9f,eaf0bdaa-b348-4fc5-9299-7dd8fc33f0d8,tianyi,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,"player.name_first , player.name_first","The Hypothetical query is referring to an incorrect column of the table. The columns should be 'name_first , name_last', instead of 'player.name_first , player.name_first'.",Refer to redundant column; miss column,Tianyi,345.233,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
eb73e651-e21c-41a0-a662-dc8eba3a2e0e,6de1d0b5-c758-4cee-a6f3-d361ba658a4b,zhengning,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,"player.name_first , player.name_first","1, key word value error: ""last name"" to ""first name""",Value error,Tianyi,170.25,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
4b4fe7a5-f641-4ae8-9527-0728fbfcaed0,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,"player.name_first , player.name_first",The result returns the first name twice instead of return the first and last name,Refer to redundant column; miss column; return error,Tianyi,75.201,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
fe310d80-15e4-44ca-9b5a-89ccef2719e1,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,,"The second returned column is supposed to be ""name_last"" rather than ""name_first"".",Inappropriate use of attribute,Toby,192.052,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
d23ee2fb-529d-4641-967f-db9c1289ca9f,eaf0bdaa-b348-4fc5-9299-7dd8fc33f0d8,tianyi,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,"player.name_first , player.name_first","The Hypothetical query is referring to an incorrect column of the table. The columns should be 'name_first , name_last', instead of 'player.name_first , player.name_first'.",Refer to a wrong column;,Toby,345.233,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
eb73e651-e21c-41a0-a662-dc8eba3a2e0e,6de1d0b5-c758-4cee-a6f3-d361ba658a4b,zhengning,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,"player.name_first , player.name_first","1, key word value error: ""last name"" to ""first name""",Wrong value in the query;,Toby,170.25,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
4b4fe7a5-f641-4ae8-9527-0728fbfcaed0,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,"player.name_first , player.name_first",The result returns the first name twice instead of return the first and last name,Misunderstand instruction,Toby,75.201,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
fe310d80-15e4-44ca-9b5a-89ccef2719e1,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,,"The second returned column is supposed to be ""name_last"" rather than ""name_first"".",Inappropriate use of attribute,Zheng Z,192.052,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
d23ee2fb-529d-4641-967f-db9c1289ca9f,eaf0bdaa-b348-4fc5-9299-7dd8fc33f0d8,tianyi,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,"player.name_first , player.name_first","The Hypothetical query is referring to an incorrect column of the table. The columns should be 'name_first , name_last', instead of 'player.name_first , player.name_first'.",Inappropriate use of attribute,Zheng Z,345.233,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
eb73e651-e21c-41a0-a662-dc8eba3a2e0e,6de1d0b5-c758-4cee-a6f3-d361ba658a4b,zhengning,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,"player.name_first , player.name_first","1, key word value error: ""last name"" to ""first name""",Inappropriate use of keyword,Zheng Z,170.25,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
4b4fe7a5-f641-4ae8-9527-0728fbfcaed0,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,"player.name_first , player.name_first",The result returns the first name twice instead of return the first and last name,Return redundant attributes; Miss an attribute in the result,Zheng Z,75.201,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
eb73e651-e21c-41a0-a662-dc8eba3a2e0e,6de1d0b5-c758-4cee-a6f3-d361ba658a4b,zhengning,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,"player.name_first , player.name_first","1, key word value error: ""last name"" to ""first name""",keyword error: miss column keywords,Zheng N,170.25,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
4b4fe7a5-f641-4ae8-9527-0728fbfcaed0,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,"player.name_first , player.name_first",The result returns the first name twice instead of return the first and last name,keyword error: miss column keywords,Zheng N,75.201,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
d23ee2fb-529d-4641-967f-db9c1289ca9f,eaf0bdaa-b348-4fc5-9299-7dd8fc33f0d8,tianyi,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,"player.name_first , player.name_first","The Hypothetical query is referring to an incorrect column of the table. The columns should be 'name_first , name_last', instead of 'player.name_first , player.name_first'.",column error: select wrong columns,Zheng N,345.233,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
fe310d80-15e4-44ca-9b5a-89ccef2719e1,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1125,"SELECT player.name_first , player.name_first FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998",List the first and last name for players who participated in all star game in 1998.,,"The second returned column is supposed to be ""name_last"" rather than ""name_first"".",column error: select wrong columns,Zheng N,192.052,4,1,"SELECT name_first , name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id = T2.player_id WHERE YEAR = 1998"
6e5fc824-3699-4661-8e75-4cecf6c026ce,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2294,SELECT sportsinfo.stuid FROM sportsinfo WHERE student.sex = 'f' AND sportsinfo.sportname = 'football',Show student ids who are female and play football.,WHERE student.sex = 'f' AND sportsinfo.sportname = 'football',there's no sex column in the sportsinfo table -- the query needs to use intersect or join to query the sex column in the student table,Refer to incorrect table; miss joining tables,Tianyi,95.151,5,1,"SELECT StuID FROM Student WHERE sex = 'F' INTERSECT SELECT StuID FROM Sportsinfo WHERE sportname = ""Football"""
5d1b7600-a5ef-43a0-9eb5-6f708a59deb4,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2294,SELECT sportsinfo.stuid FROM sportsinfo WHERE student.sex = 'f' AND sportsinfo.sportname = 'football',Show student ids who are female and play football.,,"It does not include table ""Student"" although it uses information from that table.",Refer to incorrect table,Tianyi,129.053,5,1,"SELECT StuID FROM Student WHERE sex = 'F' INTERSECT SELECT StuID FROM Sportsinfo WHERE sportname = ""Football"""
ac051fc5-9af8-4107-88a3-c96ed02d4490,eaf0bdaa-b348-4fc5-9299-7dd8fc33f0d8,tianyi,2294,SELECT sportsinfo.stuid FROM sportsinfo WHERE student.sex = 'f' AND sportsinfo.sportname = 'football',Show student ids who are female and play football.,"sportsinfo, WHERE student.sex = 'f' AND sportsinfo.sportname = 'football'","The Hypothetical query is referring to an incorrect table. The 'stuid' should be selected from table 'student' instead of 'sportsinfo'.; The column values in the Hypothetical query are not identical with the original ones in table. The values 'f' and 'football' should be upper cases instead of lower cases, otherwise, the system cannot find the corresponding results.",Refer to incorrect table; value error; Misunderstand the NLQ.,Tianyi,962.612,5,1,"SELECT StuID FROM Student WHERE sex = 'F' INTERSECT SELECT StuID FROM Sportsinfo WHERE sportname = ""Football"""
45108a22-9004-4f3b-9383-cc0fa8fe919d,6de1d0b5-c758-4cee-a6f3-d361ba658a4b,zhengning,2294,SELECT sportsinfo.stuid FROM sportsinfo WHERE student.sex = 'f' AND sportsinfo.sportname = 'football',Show student ids who are female and play football.,sportsinfo.stuid,"1, index to wrong table;",Refer to incorrect table,Tianyi,513.322,5,1,"SELECT StuID FROM Student WHERE sex = 'F' INTERSECT SELECT StuID FROM Sportsinfo WHERE sportname = ""Football"""
